ID_REF,GSM546233,GSM546234,GSM546235,GSM546236
10338577,1.95804,1.52643,1.95742,1.99425
10338578,8.48721,8.20008,8.1069,8.20752
10338579,2.69553,1.94542,1.98082,1.75471
10338580,4.12144,3.89744,3.69242,3.43818
10338581,3.14548,3.44994,3.29439,2.59768
10338582,2.12912,2.41359,2.13461,1.91174
10338583,1.42592,1.35814,1.76447,1.70686
10338584,3.0144,3.4646,2.96562,2.46323
10338585,10.5662,10.5604,10.624,10.5539
10338586,2.22584,2.74827,2.78305,3.1807
10338587,4.89847,5.3711,4.81555,4.11964
10338588,4.65511,4.35784,3.91446,3.73487
10338589,1.51407,1.95804,1.36963,1.72414
10338590,2.33002,2.57085,2.43971,3.09945
10338591,4.93155,4.19971,3.90202,4.08826
10338592,1.2325,1.16254,1.06948,1.43171
10338593,2.80759,3.10959,4.72514,2.64868
10338594,3.33052,3.4032,3.4672,3.31971
10338595,5.34434,5.16124,5.62241,5.83865
10338596,1.31545,1.44556,1.88903,1.36837
10338597,1.70858,2.15083,2.48578,1.91368
10338598,2.59299,2.66141,3.14914,2.88495
10338599,1.39102,2.37103,2.33488,2.12753
10338600,2.55518,2.09776,2.692,4.21809
10338601,5.53351,5.87163,6.60853,6.37874
10338602,2.34538,1.90098,2.16368,2.14443
10338603,4.84993,5.40322,5.05486,5.45505
10338604,8.6237,8.65874,8.76663,8.48274
10338605,5.78714,5.89279,6.02532,6.01412
10338606,3.82009,3.12905,3.96938,4.10928
10338607,2.22499,2.90614,2.59444,2.71807
10338608,1.75006,2.91564,3.17208,2.82514
10338609,1.45232,1.41024,1.80517,1.60341
10338610,4.62808,4.64969,5.14207,4.95695
10338611,2.8011,1.95436,2.07519,2.14515
10338612,2.78255,3.11946,3.07017,2.76145
10338613,4.01265,3.65601,4.31769,3.57327
10338614,1.33019,1.74491,1.47929,1.32036
10338615,5.07692,5.33741,4.92091,5.03548
10338616,3.79644,3.01224,3.36009,3.52808
10338617,3.63557,3.52507,3.5115,2.64429
10338618,2.73838,1.6402,2.91309,1.87837
10338619,5.86655,5.7826,6.07277,5.59752
10338620,3.16705,3.2814,3.82441,4.24785
10338621,1.78635,1.82899,2.12394,1.93098
10338622,2.28656,2.13115,1.98338,2.52346
10338623,2.6455,2.65671,2.98468,2.36791
10338624,4.16483,4.06585,3.95823,3.50625
10338625,2.49633,2.56714,3.57438,3.40177
10338626,3.9498,5.24805,6.22869,5.78704
10338627,6.74118,6.80334,7.31276,6.7777
10338628,3.86053,4.41712,4.52606,4.55145
10338629,3.05587,2.81059,2.24622,2.51845
10338630,1.29549,1.25715,1.44629,1.32779
10338631,2.18654,3.35786,3.08773,2.62452
10338632,1.89887,1.86757,1.76145,2.03589
10338633,3.68725,2.79308,2.13747,2.99895
10338634,2.05364,2.62804,2.74589,1.9015
10338635,3.26772,2.71661,2.82415,2.57334
10338636,2.01214,2.64941,2.38008,2.23816
10338637,3.34502,3.23584,3.09082,3.77848
10338638,2.38619,3.19673,3.41985,2.4773
10338639,4.99837,4.23658,4.54349,4.7624
10338640,1.60996,1.40798,1.45296,1.51717
10338641,2.5606,2.93654,3.33747,3.21626
10338642,5.56185,5.31682,4.78932,5.28966
10338643,2.72796,2.92607,3.30977,2.90866
10338644,5.46727,5.43271,5.84388,5.4469
10338645,3.12002,3.90852,3.81251,3.6627
10338646,4.09408,3.72724,3.86493,5.10203
10338647,2.24115,2.12855,2.64286,1.92497
10338648,5.26671,5.16819,4.51071,4.36388
10338649,1.65234,1.17206,1.34064,1.23962
10338650,2.5086,2.52335,3.28006,3.74546
10338651,5.95286,5.92031,5.90827,5.90029
10338652,3.5255,3.08019,1.9489,2.36428
10338653,3.17031,3.58731,4.14768,4.41001
10338654,5.82771,5.67822,6.40972,6.20307
10338655,1.98498,2.2579,2.45085,2.52102
10338656,4.94885,5.99657,6.09718,5.4833
10338657,4.21882,4.12106,3.72932,4.02673
10338658,4.41746,4.45757,4.2664,4.87086
10338659,4.55866,4.86716,3.84472,4.42522
10338660,2.07165,1.66224,1.90418,1.95839
10338661,2.40449,2.46749,2.2948,2.43663
10338662,5.1784,4.93443,4.62046,4.90124
10338663,1.48905,1.85342,1.96402,1.52889
10338664,5.1183,4.69966,4.84277,5.02952
10338665,5.90319,6.10157,7.18957,6.58411
10338666,6.01914,5.83524,6.55212,6.948
10338667,1.71042,1.87617,2.61889,1.84688
10338668,1.80676,1.3983,1.72556,1.52456
10338669,1.58064,2.08692,1.73789,2.19752
10338670,1.82111,1.62996,2.06841,2.11634
10338671,5.22334,5.06514,5.20908,5.6607
10338672,4.2414,4.20322,4.64647,4.95104
10338673,10.7858,10.8832,11.0931,10.9337
10338674,7.69855,7.67335,8.18955,7.52181
10338675,3.57776,3.49805,3.1361,2.7478
10338676,2.22045,1.48477,2.23566,1.70516
10338677,1.92612,2.10414,2.38398,2.30926
10338678,2.06965,2.88085,2.40788,2.12155
10338679,3.80264,2.62635,3.6787,2.6738
10338680,2.5915,2.58444,2.52821,3.21367
10338681,5.82408,5.8433,6.49504,5.85763
10338682,2.10662,2.61552,2.73731,2.39793
10338683,7.27982,7.03238,7.31893,7.01542
10338684,2.71641,2.54815,2.50279,3.07119
10338685,1.46583,1.46257,1.62234,1.63505
10338686,2.83394,3.62179,2.49577,3.03121
10338687,5.60566,5.11369,5.44414,5.54084
10338688,6.27511,6.10857,5.38842,6.15954
10338689,5.31024,5.63051,5.05004,5.56537
10338690,2.49446,1.6647,2.81218,1.56205
10338691,3.06479,3.50737,2.98627,3.29607
10338692,3.07079,3.32431,3.19214,2.93108
10338693,1.59877,2.00096,2.09754,1.43178
10338694,1.47037,1.98361,2.57115,1.53747
10338695,2.50795,2.3474,2.57325,2.31279
10338696,1.91519,1.62228,1.66512,1.65506
10338697,1.50897,1.46257,1.19513,1.33389
10338698,1.60759,2.20072,1.74256,1.76373
10338699,1.49666,1.10631,1.8072,0.961859
10338700,3.91592,3.79141,3.10365,4.38166
10338701,3.5158,3.35356,2.99681,3.411
10338702,4.09724,4.12154,4.37336,3.75413
10338703,2.02105,1.93659,1.88313,2.09256
10338704,5.58773,5.50348,5.78165,5.3042
10338705,4.93446,5.06719,4.66017,4.89033
10338706,3.81017,3.04079,3.07002,3.57632
10338707,2.26712,2.46715,2.3291,2.24587
10338708,5.29484,4.96326,5.48902,4.8699
10338709,8.04739,8.31411,7.71079,7.90509
10338710,2.13788,3.10072,2.8114,2.43467
10338711,2.82523,2.57915,2.60059,2.64191
10338712,8.7332,9.03284,8.98012,8.86965
10338713,4.92026,5.17056,3.95823,5.12762
10338714,2.15332,1.80142,1.51866,1.82861
10338715,3.26834,4.77933,4.78533,4.7067
10338716,4.02505,4.22703,4.14774,3.47809
10338717,3.77449,2.86993,2.61485,2.67534
10338718,3.38089,3.5852,3.83018,3.46822
10338719,5.5265,5.3911,5.26291,5.18748
10338720,2.97494,2.83683,3.39044,3.26798
10338721,1.68993,1.46249,1.83722,1.50633
10338722,3.98835,4.37047,4.0389,3.97156
10338723,1.60163,1.95238,2.28855,2.03497
10338724,4.75346,4.23649,3.51898,4.38778
10338725,3.35568,2.34702,3.36572,2.9851
10338726,3.14662,3.42922,2.58604,3.20628
10338727,7.12351,6.88045,7.34795,7.42606
10338728,5.81175,5.94262,5.88933,5.50014
10338729,2.03333,1.81719,2.27934,2.01879
10338730,6.9623,7.04888,7.35657,7.2949
10338731,1.41747,1.55059,1.55755,1.99462
10338732,1.28198,3.97988,3.00846,2.6159
10338733,3.61904,4.1562,3.43774,3.99228
10338734,3.80053,4.4873,3.29407,4.71899
10338735,1.48303,1.57182,1.34667,1.77724
10338736,2.28656,2.16765,2.16125,2.27063
10338737,1.6669,2.41088,2.14046,1.99818
10338738,5.02652,5.319,5.03,5.30761
10338739,3.71969,3.3092,3.42996,5.15596
10338740,3.20238,3.94425,3.7887,3.51756
10338741,5.3194,5.59654,4.99226,5.23469
10338742,3.39362,2.70242,3.55655,3.03855
10338743,4.34234,3.44405,3.42981,3.82625
10338744,2.08767,2.26937,2.27744,2.32558
10338745,3.75095,4.25607,3.45995,3.34831
10338746,6.99208,7.22314,6.52751,6.72709
10338747,3.02943,2.48379,3.15338,3.23873
10338748,9.12898,9.10967,9.09757,8.95078
10338749,4.69302,4.77338,4.39782,5.27443
10338750,3.18671,1.57139,2.09054,2.81895
10338751,5.83774,5.69233,6.08492,6.08291
10338752,1.53717,1.30459,1.37827,1.51228
10338753,1.64821,1.37711,1.22709,1.41057
10338754,3.69457,3.50635,4.03315,3.42737
10338755,2.01806,2.01594,2.04777,1.75188
10338756,2.67637,2.81809,2.04088,2.44249
10338757,5.01581,5.03044,3.90283,5.24117
10338758,5.14071,5.25713,5.63473,5.59428
10338759,4.4871,4.85905,4.69588,5.08669
10338760,7.60012,7.5851,7.72706,7.33208
10338761,7.55913,7.46191,7.11429,7.25426
10338762,2.80873,2.89137,2.64688,2.72225
10338763,4.7777,4.70622,5.63487,5.30959
10338764,4.17142,4.10464,4.36541,4.12661
10338765,3.56726,4.06104,3.77233,3.37385
10338766,5.51636,5.58821,5.58712,5.65507
10338767,1.49666,1.24526,1.5919,1.42811
10338768,2.90299,3.17374,3.30431,3.29297
10338769,4.68031,4.96862,5.17692,5.35794
10338770,2.46889,2.33434,2.51663,2.61724
10338771,1.9615,1.84026,1.81852,2.09141
10338772,4.11701,4.66391,4.97149,4.76269
10338773,6.41431,6.24751,6.18587,6.27631
10338774,1.34224,1.44754,1.28334,1.38718
10338775,2.03687,1.68701,2.89024,2.20876
10338776,2.46825,2.12459,1.89892,2.00038
10338777,1.77367,1.41985,1.8259,1.57259
10338778,2.59346,2.01177,2.23587,2.27312
10338779,5.10919,4.98872,5.23579,4.51004
10338780,3.30112,2.81259,2.57557,2.79006
10338781,1.60148,2.04466,1.39831,1.43042
10338782,3.32627,3.89141,1.8072,2.37488
10338783,5.70915,5.07771,4.4959,5.34685
10338784,2.26818,3.207,3.06253,2.44826
10338785,2.11703,1.84962,1.83172,2.52569
10338786,2.53224,2.28349,2.8175,2.22565
10338787,3.16971,3.11787,3.20055,2.90598
10338788,2.54031,3.1365,2.71915,1.93014
10338789,6.14782,5.57374,6.19248,6.07974
10338790,3.05232,3.05753,2.63872,2.86358
10338791,3.30638,2.99109,3.07215,2.9633
10338792,5.08855,4.46145,4.92439,4.49684
10338793,5.59289,6.20212,5.73914,5.69036
10338794,4.13614,4.06775,4.58857,4.81388
10338795,1.64206,1.67477,1.69299,2.04671
10338796,6.24647,6.6489,6.0489,6.07944
10338797,4.93203,5.05803,5.17748,4.61837
10338798,1.91333,2.07318,1.5425,1.55963
10338799,2.3261,2.88684,2.096,1.26292
10338800,8.02353,8.4171,8.42061,8.29467
10338801,2.70283,2.53056,2.51303,2.83366
10338802,8.52818,8.42859,8.22246,8.74712
10338803,2.84684,2.87321,4.27039,4.10762
10338804,7.94047,8.17061,8.29997,8.22411
10338805,2.38619,2.43718,2.67445,2.55907
10338806,1.81746,1.44481,1.82964,1.89008
10338807,3.1696,2.20752,2.85951,2.18859
10338808,2.07675,2.12456,2.85862,1.77021
10338809,2.01918,2.11003,3.44963,1.7876
10338810,5.66586,6.35247,6.47443,5.72393
10338811,6.46431,6.5502,6.85398,6.8445
10338812,7.22644,7.79063,7.82838,7.92154
10338813,2.06195,1.65829,1.84556,1.53172
10338814,6.47742,6.36646,6.34997,6.55925
10338815,5.37524,5.02986,5.57106,5.14358
10338816,3.10654,2.75157,3.21242,3.29298
10338817,4.9689,4.77867,4.86046,5.07169
10338818,3.78018,4.02387,3.91901,3.69262
10338819,1.89233,2.15201,2.0493,2.17211
10338820,1.97459,4.45295,5.1303,4.17341
10338821,3.72433,3.51315,4.0861,3.96525
10338822,4.18672,4.44866,3.67098,2.95918
10338823,4.15944,4.44102,4.32723,4.37443
10338824,2.43867,2.15329,2.21086,1.67074
10338825,2.03013,1.97729,1.89574,1.59716
10338826,2.41028,3.69036,2.18911,2.47581
10338827,3.146,2.91557,3.57629,3.20372
10338828,2.82305,3.80823,3.51433,3.08942
10338829,4.27215,4.47059,3.17908,4.05687
10338830,5.76566,6.50782,7.08103,6.62377
10338831,5.71232,5.70404,5.182,5.51395
10338832,6.36398,6.42118,6.10645,6.40711
10338833,5.06567,4.90418,5.59209,4.28198
10338834,1.70661,1.8072,1.60996,1.8072
10338835,5.63454,5.26035,6.34083,4.96062
10338836,1.54581,1.49248,1.46476,1.35892
10338837,3.42909,3.73524,3.45602,4.58263
10338838,2.77936,2.50965,3.0966,2.06632
10338839,2.56746,3.32128,3.55751,2.95832
10338840,1.41096,1.41096,1.64695,1.41096
10338841,5.49458,5.59504,5.66052,5.47853
10338842,3.13813,2.66778,2.43175,2.26382
10338843,2.63536,3.14176,2.95524,3.22081
10338844,1.32873,1.36737,1.43486,1.51542
10338845,3.03788,3.42723,3.3921,2.31821
10338846,3.77805,4.50867,4.93424,4.2862
10338847,6.46611,6.5175,6.45747,6.39301
10338848,4.05245,3.77264,4.35188,4.57022
10338849,1.70858,1.89975,1.63405,2.01798
10338850,1.76938,2.18726,1.94362,1.61082
10338851,4.39829,4.1219,4.18434,3.98406
10338852,4.57249,3.74197,4.84442,4.71111
10338853,8.32568,8.25374,8.28978,8.24915
10338854,3.33442,3.45685,3.06536,2.47275
10338855,1.52779,3.33022,3.32627,2.21581
10338856,3.18634,2.6815,3.56939,3.77333
10338857,2.0895,1.75483,2.03268,2.20813
10338858,2.83256,3.31222,2.80374,3.39176
10338859,2.64123,2.24009,2.27913,1.99406
10338860,1.49215,1.47506,1.51717,1.18801
10338861,4.40851,4.27666,3.794,5.22939
10338862,1.58643,2.25821,1.66354,1.72354
10338863,3.18603,3.95137,4.37543,3.82367
10338864,3.11105,2.44945,3.4072,2.82515
10338865,6.30265,6.48672,6.56422,6.4833
10338866,1.63807,1.83998,1.91405,1.5126
10338867,4.66243,4.93823,5.15196,5.10652
10338868,3.57525,3.31574,4.01479,3.83754
10338869,4.75204,4.2735,3.83215,4.48776
10338870,7.3721,7.84747,8.14852,7.78695
10338871,5.64193,5.82066,4.88132,5.85577
10338872,2.11932,3.42445,4.17212,2.6298
10338873,1.64471,1.59832,1.51622,1.32649
10338874,4.11666,3.75887,3.75672,3.60579
10338875,8.31798,8.15862,7.80173,7.99709
10338876,7.38242,7.78952,7.66744,7.65466
10338877,3.03233,2.14672,2.73612,1.99529
10338878,1.41286,1.92688,1.78228,1.32655
10338879,4.24257,4.35416,3.99039,3.51503
10338880,7.01902,7.36526,7.3838,7.42784
10338881,2.55518,2.46664,3.02635,2.15688
10338882,3.17082,3.4881,3.43127,3.37729
10338883,2.28037,2.27817,1.9628,1.97067
10338884,3.00694,4.03371,4.90076,4.01939
10338885,6.01297,6.24561,6.24555,6.28565
10338886,4.1645,3.6674,2.7841,3.79002
10338887,5.65702,5.68462,5.9241,5.34058
10338888,3.67121,3.13187,3.07478,2.82595
10338889,2.58119,3.09736,2.6638,2.85951
10338890,4.76674,4.61192,4.83766,4.78223
10338891,1.71387,1.89945,1.79878,1.84585
10338892,1.44275,1.43171,1.29318,1.26721
10338893,3.24682,3.35953,3.41496,3.32083
10338894,5.6346,5.40702,4.81661,6.12784
10338895,6.26327,6.00927,5.47202,6.04197
10338896,2.33544,2.16438,2.26868,2.19405
10338897,2.41391,1.84353,1.96916,1.86338
10338898,3.1175,2.64667,3.52303,2.98282
10338899,3.60309,3.59514,4.28993,3.35393
10338900,1.64269,2.60076,1.21262,2.73838
10338901,1.73713,2.17065,2.01725,2.35444
10338902,1.9426,2.3614,2.08879,2.41106
10338903,2.13397,1.55919,1.76085,1.28105
10338904,4.23018,4.64928,4.1838,4.36195
10338905,3.22819,2.85989,3.32714,2.90405
10338906,7.88782,7.73639,7.98514,8.11191
10338907,3.93856,3.65039,4.13538,4.02234
10338908,5.35954,6.01463,5.81294,6.03256
10338909,2.17866,2.42519,2.76769,2.9977
10338910,7.56764,7.52043,7.82529,7.37819
10338911,2.87596,2.98854,3.09241,3.00922
10338912,1.49666,1.73681,1.45553,1.51801
10338913,2.90428,2.85647,3.53088,2.84744
10338914,2.69065,2.55223,2.19544,1.66993
10338915,1.78619,1.61302,2.26783,1.76344
10338916,1.26247,1.13009,1.33844,1.30459
10338917,2.21668,2.42559,3.71518,3.29271
10338918,5.65353,6.31202,6.45855,6.25801
10338919,4.54011,4.52172,5.28026,5.61116
10338920,8.66826,9.07446,9.91291,9.17669
10338921,4.01203,4.35378,5.19774,4.27696
10338922,4.09721,4.39138,4.31481,4.14062
10338923,5.56773,5.89663,5.54351,5.72602
10338924,2.42963,2.51663,2.62546,3.129
10338925,6.79971,6.81954,6.44073,6.51346
10338926,2.65961,2.54386,2.9804,3.1311
10338927,2.97631,3.5135,3.35413,2.71513
10338928,2.86753,3.18133,4.20836,3.3623
10338929,3.47784,3.60045,2.63234,3.76693
10338930,3.88402,4.15659,4.7987,4.29426
10338931,1.72761,1.77682,2.6723,1.90677
10338932,2.88722,2.59229,2.77551,2.42137
10338933,1.82225,2.22109,2.19361,1.48985
10338934,6.17044,6.33552,6.24204,6.26392
10338935,1.77802,1.61995,1.54714,1.64502
10338936,2.99419,3.80354,4.34411,2.90968
10338937,1.33297,1.22641,1.28348,1.52887
10338938,6.97252,7.09155,7.22225,6.67612
10338939,3.31596,3.46015,3.39999,3.35536
10338940,3.17518,3.12768,3.61868,2.31803
10338941,2.52141,1.82794,1.48506,1.66218
10338942,2.69065,2.90241,4.44253,2.85733
10338943,1.67969,1.57015,1.57789,2.262
10338944,1.50127,1.54366,1.49116,1.33823
10338945,3.72473,3.89141,2.91949,4.04514
10338946,2.74289,2.96435,3.53972,2.04299
10338947,6.53167,6.50023,6.13462,6.54082
10338948,1.60163,2.47738,2.14484,1.87824
10338949,2.82586,3.60726,2.35217,3.30822
10338950,2.41073,1.60759,1.57593,1.92215
10338951,4.97118,5.67101,6.02011,5.21516
10338952,3.786,3.57616,3.48584,3.68266
10338953,1.9026,1.56261,1.26613,1.48632
10338954,8.16492,8.09531,7.9658,8.21496
10338955,4.04172,3.8564,2.912,3.19759
10338956,1.99661,2.33226,1.97371,1.53205
10338957,3.04793,2.95831,3.78926,2.9744
10338958,3.86785,3.38535,3.33675,3.50635
10338959,3.21041,3.72473,4.30007,2.2341
10338960,2.3241,1.58341,2.07842,1.6041
10338961,3.00616,3.26725,3.27186,3.0645
10338962,1.34848,1.17281,1.17414,1.06476
10338963,5.29137,5.24953,5.04369,5.38899
10338964,1.85299,2.37,2.04871,2.67106
10338965,5.77672,6.07681,5.69241,5.24779
10338966,2.28037,1.85143,2.65167,2.23549
10338967,3.61612,2.51581,2.60654,2.30426
10338968,1.55159,2.03322,2.64582,2.01229
10338969,1.74909,1.74909,2.62806,2.16889
10338970,2.08531,1.9205,2.55223,1.96586
10338971,4.55915,4.67039,5.81295,6.22258
10338972,7.06887,6.98063,6.72711,6.73858
10338973,1.70045,1.91691,1.78727,2.049
10338974,5.73696,5.91447,6.42746,6.30509
10338975,2.20166,1.61719,1.75553,1.83788
10338976,4.116,4.39452,4.12553,4.22559
10338977,4.94053,5.09745,4.64622,4.65488
10338978,5.35329,4.89169,5.6052,5.4872
10338979,6.44696,6.51253,6.0229,6.46203
10338980,3.84004,4.35284,3.91748,3.37187
10338981,3.52959,3.72758,3.66985,3.59684
10338982,1.62716,1.75942,1.79406,1.69239
10338983,3.1912,3.31973,3.14181,2.86977
10338984,6.62545,6.83213,7.23562,6.96705
10338985,2.07065,2.111,3.09071,1.94865
10338986,1.25407,1.18945,1.06948,1.11725
10338987,6.40986,6.73205,6.67689,6.46674
10338988,7.61882,7.17347,7.39292,7.04362
10338989,2.26863,2.09286,2.41281,2.30449
10338990,3.23477,3.07977,3.14815,2.9555
10338991,3.22019,2.97257,3.05616,3.25805
10338992,4.91812,3.76379,3.91262,4.17568
10338993,7.10518,7.0973,7.24726,7.35032
10338994,6.61682,6.65642,6.60811,6.66483
10338995,1.84315,1.4457,1.60354,1.98466
10338996,3.1191,3.05154,3.14306,3.21261
10338997,1.67259,2.36222,2.75679,2.88668
10338998,3.87176,3.76256,3.34644,4.13789
10338999,2.70157,3.10359,2.49076,2.69871
10339000,2.13584,1.90602,2.33844,2.36973
10339001,2.23591,2.51483,2.87203,2.09515
10339002,2.19366,2.68408,2.33488,2.80487
10339003,2.21155,2.07934,2.68084,2.69388
10339004,3.72876,3.21065,3.10402,2.73838
10339005,2.84012,3.08799,2.20153,2.73846
10339006,1.38832,1.64705,1.48515,1.42899
10339007,1.56445,1.94574,1.78425,2.66294
10339008,2.86945,2.97494,3.07854,2.58622
10339009,3.53047,3.71819,4.32144,3.96178
10339010,1.85306,1.72846,1.73385,1.58764
10339011,1.60201,1.64197,1.69059,2.1866
10339012,2.45213,2.17731,3.77928,3.68017
10339013,2.5088,3.02426,2.91691,3.72311
10339014,4.0734,3.75898,4.00737,4.59873
10339015,3.19612,2.5171,2.56346,2.66481
10339016,1.42353,1.37404,1.33055,1.39233
10339017,3.33809,2.50234,2.64615,3.4121
10339018,5.05128,5.35714,5.66047,5.68949
10339019,2.02573,1.84406,2.26834,1.92568
10339020,1.61095,1.25592,1.75783,1.40583
10339021,3.02172,3.16086,2.8499,3.02416
10339022,2.97535,3.08021,2.81099,3.02065
10339023,6.78089,6.36847,6.26556,6.44758
10339024,2.21273,2.66661,2.38778,2.13078
10339025,2.9192,2.74454,2.6532,2.30273
10339026,1.63124,1.91829,2.11666,2.15651
10339027,4.35723,4.84987,4.49683,4.55356
10339028,3.33697,3.49369,3.86284,4.24792
10339029,3.88824,2.97846,3.05062,3.04941
10339030,8.29861,8.39313,8.32841,8.2637
10339031,2.29672,2.27164,2.41858,2.04232
10339032,1.73153,1.93295,1.79269,2.18011
10339033,2.05884,2.20908,2.54603,1.83887
10339034,2.5515,2.01728,1.92996,1.68065
10339035,2.48365,2.36251,2.17334,1.51717
10339036,8.8101,8.79542,8.70883,8.42677
10339037,3.78703,3.99456,4.39884,3.53137
10339038,4.37855,4.57086,4.36014,4.04154
10339039,4.74719,4.9194,4.42476,5.48156
10339040,2.29136,1.76285,2.27131,2.72908
10339041,2.76825,2.9656,2.91393,3.09606
10339042,2.74246,2.4903,2.39467,2.97457
10339043,1.86037,1.95566,1.93984,2.80376
10339044,1.57421,1.65533,1.71402,1.63454
10339045,5.11604,5.60295,5.04309,5.33169
10339046,4.03738,3.84469,4.24847,3.37392
10339047,1.4773,2.08953,1.95946,1.88428
10339048,1.65941,1.92932,2.6364,1.65124
10339049,2.71029,3.04087,2.93858,2.81195
10339050,2.06216,2.0593,1.69766,1.80917
10339051,3.1639,3.09356,3.14354,3.21199
10339052,8.72979,8.67455,8.59626,8.62021
10339053,2.35196,1.83651,1.70172,2.17252
10339054,3.52543,3.31377,3.06766,3.15736
10339055,2.47656,2.66298,2.27279,2.49248
10339056,2.96655,2.99443,2.45194,2.07424
10339057,5.9163,5.668,5.13857,5.42597
10339058,2.09062,2.4007,2.07292,2.05025
10339059,2.01194,1.36963,2.32506,1.58733
10339060,1.60009,1.70858,2.19544,1.56736
10339061,2.26472,2.557,2.14409,2.41547
10339062,7.88494,7.94809,7.95366,8.18155
10339063,1.60996,1.50667,1.76406,1.81666
10339064,8.67129,8.83504,8.82029,8.63942
10339065,9.69644,9.6228,9.868,9.51907
10339066,3.05478,3.57145,3.21416,3.18183
10339067,4.31794,4.0391,3.12818,3.44495
10339068,10.6638,10.6573,10.7512,10.711
10339069,2.50365,2.10053,2.01921,2.37927
10339070,6.95852,6.89033,6.72766,6.89854
10339071,8.46583,8.38838,8.0936,8.22366
10339072,3.93034,3.77196,2.92653,3.13902
10339073,5.25471,5.48672,5.24267,5.05428
10339074,1.40798,1.65454,2.19544,2.03566
10339075,4.51425,3.99058,3.48454,3.99527
10339076,3.98473,3.58258,4.14849,3.75126
10339077,3.05453,3.35095,4.29547,4.34222
10339078,3.88493,3.24815,2.95625,3.11108
10339079,2.37628,2.47535,2.43467,2.58606
10339080,10.7743,10.7025,10.688,10.7829
10339081,2.45851,2.01177,1.7569,2.6752
10339082,4.02419,4.05534,4.26873,3.16737
10339083,3.2698,4.60214,4.52957,4.20223
10339084,2.84011,2.61205,2.43975,2.60711
10339085,1.33836,1.37579,1.51721,1.50479
10339086,3.55603,2.62307,2.99273,3.51509
10339087,1.84605,1.6716,1.77391,2.31432
10339088,2.03944,1.77356,1.81126,1.61373
10339089,3.86507,3.76181,3.32161,3.50679
10339090,3.7822,2.92658,3.93794,3.86522
10339091,1.8072,1.65562,1.84886,1.56356
10339092,2.11752,2.12674,2.23071,2.7884
10339093,7.29479,7.16578,7.2055,7.29682
10339094,2.46744,2.88117,3.07649,2.91458
10339095,1.47395,1.22864,1.43068,1.36447
10339096,1.60163,1.66218,2.28094,1.79283
10339097,9.44968,9.40223,9.474,9.61197
10339098,6.11583,6.55547,6.42844,5.97667
10339099,4.70624,4.54235,4.89871,4.70127
10339100,3.48188,3.59243,3.27147,3.60992
10339101,7.9104,7.87249,8.52982,8.07924
10339102,2.26948,2.50411,2.11878,2.00335
10339103,7.74827,7.47161,7.42682,7.71416
10339104,6.05867,6.25691,5.87989,6.28633
10339105,1.63774,1.2412,1.69234,1.4021
10339106,8.65783,8.58675,8.49862,8.69414
10339107,2.05221,2.76787,2.31305,3.64926
10339108,2.67334,2.68379,2.79006,3.05448
10339109,2.17695,2.39567,3.07134,2.54248
10339110,2.87265,3.32801,3.55826,3.53772
