ensembl_gene_id,gene_biotype
ENSG00000158156,protein_coding
ENSG00000158158,protein_coding
ENSG00000158161,protein_coding
ENSG00000158163,protein_coding
ENSG00000158164,protein_coding
ENSG00000158169,protein_coding
ENSG00000158186,protein_coding
ENSG00000158195,protein_coding
ENSG00000158201,protein_coding
ENSG00000158220,protein_coding
ENSG00000158234,protein_coding
ENSG00000158246,protein_coding
ENSG00000158258,protein_coding
ENSG00000158270,protein_coding
ENSG00000158286,protein_coding
ENSG00000158290,protein_coding
ENSG00000158292,protein_coding
ENSG00000158296,protein_coding
ENSG00000158301,protein_coding
ENSG00000158315,protein_coding
ENSG00000158321,protein_coding
ENSG00000158352,protein_coding
ENSG00000158373,protein_coding
ENSG00000158402,protein_coding
ENSG00000158406,protein_coding
ENSG00000158411,protein_coding
ENSG00000158417,protein_coding
ENSG00000158423,protein_coding
ENSG00000158427,protein_coding
ENSG00000158428,protein_coding
ENSG00000158435,protein_coding
ENSG00000158445,protein_coding
ENSG00000158457,protein_coding
ENSG00000158458,protein_coding
ENSG00000158467,protein_coding
ENSG00000158470,protein_coding
ENSG00000158473,protein_coding
ENSG00000158477,protein_coding
ENSG00000158480,protein_coding
ENSG00000158481,protein_coding
ENSG00000158482,unprocessed_pseudogene
ENSG00000158483,protein_coding
ENSG00000158485,protein_coding
ENSG00000158486,protein_coding
ENSG00000158488,protein_coding
ENSG00000158497,protein_coding
ENSG00000158516,protein_coding
ENSG00000158517,protein_coding
ENSG00000158525,protein_coding
ENSG00000158526,protein_coding
ENSG00000158528,protein_coding
ENSG00000158545,protein_coding
ENSG00000158552,protein_coding
ENSG00000158553,protein_coding
ENSG00000158555,protein_coding
ENSG00000158560,protein_coding
ENSG00000158571,protein_coding
ENSG00000158578,protein_coding
ENSG00000158604,protein_coding
ENSG00000158615,protein_coding
ENSG00000158623,protein_coding
ENSG00000158636,protein_coding
ENSG00000158639,protein_coding
ENSG00000158669,protein_coding
ENSG00000158683,protein_coding
ENSG00000158691,protein_coding
ENSG00000158710,protein_coding
ENSG00000158711,protein_coding
ENSG00000158714,protein_coding
ENSG00000158715,protein_coding
ENSG00000158716,protein_coding
ENSG00000158717,protein_coding
ENSG00000158731,unprocessed_pseudogene
ENSG00000158747,protein_coding
ENSG00000158748,protein_coding
ENSG00000158764,protein_coding
ENSG00000158769,protein_coding
ENSG00000158773,protein_coding
ENSG00000158786,protein_coding
ENSG00000158792,protein_coding
ENSG00000158793,protein_coding
ENSG00000158796,protein_coding
ENSG00000158805,protein_coding
ENSG00000158806,protein_coding
ENSG00000158813,protein_coding
ENSG00000158815,protein_coding
ENSG00000158816,protein_coding
ENSG00000158825,protein_coding
ENSG00000158828,protein_coding
ENSG00000158850,protein_coding
ENSG00000158856,protein_coding
ENSG00000158859,protein_coding
ENSG00000158863,protein_coding
ENSG00000158864,protein_coding
ENSG00000158865,protein_coding
ENSG00000158869,protein_coding
ENSG00000158874,protein_coding
ENSG00000158882,protein_coding
ENSG00000158887,protein_coding
ENSG00000158901,protein_coding
ENSG00000158941,protein_coding
ENSG00000158955,protein_coding
ENSG00000158966,protein_coding
ENSG00000158985,protein_coding
ENSG00000158987,protein_coding
ENSG00000159023,protein_coding
ENSG00000159055,protein_coding
ENSG00000159063,protein_coding
ENSG00000159069,protein_coding
ENSG00000159079,protein_coding
ENSG00000159082,protein_coding
ENSG00000159086,protein_coding
ENSG00000159110,protein_coding
ENSG00000159111,protein_coding
ENSG00000159128,protein_coding
ENSG00000159131,protein_coding
ENSG00000159140,protein_coding
ENSG00000159147,protein_coding
ENSG00000159164,protein_coding
ENSG00000159166,protein_coding
ENSG00000159167,protein_coding
ENSG00000159173,protein_coding
ENSG00000159176,protein_coding
ENSG00000159182,protein_coding
ENSG00000159184,protein_coding
ENSG00000159186,processed_pseudogene
ENSG00000159189,protein_coding
ENSG00000159197,protein_coding
ENSG00000159199,protein_coding
ENSG00000159200,protein_coding
ENSG00000159202,protein_coding
ENSG00000159208,protein_coding
ENSG00000159210,protein_coding
ENSG00000159212,protein_coding
ENSG00000159214,protein_coding
ENSG00000159216,protein_coding
ENSG00000159217,protein_coding
ENSG00000159224,protein_coding
ENSG00000159228,protein_coding
ENSG00000159231,protein_coding
ENSG00000159239,protein_coding
ENSG00000159247,transcribed_unprocessed_pseudogene
ENSG00000159248,protein_coding
ENSG00000159251,protein_coding
ENSG00000159256,protein_coding
ENSG00000159259,protein_coding
ENSG00000159261,protein_coding
ENSG00000159263,protein_coding
ENSG00000159267,protein_coding
ENSG00000159289,protein_coding
ENSG00000159307,protein_coding
ENSG00000159314,protein_coding
ENSG00000159322,protein_coding
ENSG00000159335,protein_coding
ENSG00000159337,protein_coding
ENSG00000159339,protein_coding
ENSG00000159346,protein_coding
ENSG00000159348,protein_coding
ENSG00000159352,protein_coding
ENSG00000159363,protein_coding
ENSG00000159374,protein_coding
ENSG00000159377,protein_coding
ENSG00000159387,protein_coding
ENSG00000159388,protein_coding
ENSG00000159398,protein_coding
ENSG00000159399,protein_coding
ENSG00000159403,protein_coding
ENSG00000159409,protein_coding
ENSG00000159423,protein_coding
ENSG00000159433,protein_coding
ENSG00000159445,protein_coding
ENSG00000159450,protein_coding
ENSG00000159455,protein_coding
ENSG00000159459,protein_coding
ENSG00000159461,protein_coding
ENSG00000159479,protein_coding
ENSG00000159495,protein_coding
ENSG00000159496,protein_coding
ENSG00000159516,protein_coding
ENSG00000159527,protein_coding
ENSG00000159556,protein_coding
ENSG00000159579,protein_coding
ENSG00000159588,protein_coding
ENSG00000159592,protein_coding
ENSG00000159593,protein_coding
ENSG00000159596,protein_coding
ENSG00000159618,protein_coding
ENSG00000159625,protein_coding
ENSG00000159640,protein_coding
ENSG00000159648,protein_coding
ENSG00000159650,protein_coding
ENSG00000159658,protein_coding
ENSG00000159674,protein_coding
ENSG00000159685,protein_coding
ENSG00000159692,protein_coding
ENSG00000159708,protein_coding
ENSG00000159712,unprocessed_pseudogene
ENSG00000159713,protein_coding
ENSG00000159714,protein_coding
ENSG00000159720,protein_coding
ENSG00000159723,protein_coding
ENSG00000159733,protein_coding
ENSG00000159753,protein_coding
ENSG00000159761,protein_coding
ENSG00000159763,protein_coding
ENSG00000159784,protein_coding
ENSG00000159788,protein_coding
ENSG00000159792,protein_coding
ENSG00000159840,protein_coding
ENSG00000159842,protein_coding
ENSG00000159860,transcribed_unprocessed_pseudogene
ENSG00000159871,protein_coding
ENSG00000159873,protein_coding
ENSG00000159882,protein_coding
ENSG00000159884,protein_coding
ENSG00000159885,protein_coding
ENSG00000159899,protein_coding
ENSG00000159904,transcribed_unprocessed_pseudogene
ENSG00000159905,protein_coding
ENSG00000159915,protein_coding
ENSG00000159917,protein_coding
ENSG00000159921,protein_coding
ENSG00000159958,protein_coding
ENSG00000159961,protein_coding
ENSG00000160007,protein_coding
ENSG00000160013,protein_coding
ENSG00000160014,protein_coding
ENSG00000160049,protein_coding
ENSG00000160050,protein_coding
ENSG00000160051,protein_coding
ENSG00000160055,protein_coding
ENSG00000160058,protein_coding
ENSG00000160062,protein_coding
ENSG00000160072,protein_coding
ENSG00000160075,protein_coding
ENSG00000160087,protein_coding
ENSG00000160094,protein_coding
ENSG00000160097,protein_coding
ENSG00000160111,protein_coding
ENSG00000160113,protein_coding
ENSG00000160117,protein_coding
ENSG00000160124,protein_coding
ENSG00000160131,protein_coding
ENSG00000160145,protein_coding
ENSG00000160161,protein_coding
ENSG00000160172,transcribed_unprocessed_pseudogene
ENSG00000160179,protein_coding
ENSG00000160180,protein_coding
ENSG00000160181,protein_coding
ENSG00000160182,protein_coding
ENSG00000160183,protein_coding
ENSG00000160185,protein_coding
ENSG00000160188,protein_coding
ENSG00000160190,protein_coding
ENSG00000160191,protein_coding
ENSG00000160193,protein_coding
ENSG00000160194,protein_coding
ENSG00000160199,protein_coding
ENSG00000160200,protein_coding
ENSG00000160201,protein_coding
ENSG00000160202,protein_coding
ENSG00000160207,protein_coding
ENSG00000160208,protein_coding
ENSG00000160209,protein_coding
ENSG00000160211,protein_coding
ENSG00000160213,protein_coding
ENSG00000160214,protein_coding
ENSG00000160216,protein_coding
ENSG00000160218,protein_coding
ENSG00000160219,protein_coding
ENSG00000160221,protein_coding
ENSG00000160223,protein_coding
ENSG00000160224,protein_coding
ENSG00000160226,protein_coding
ENSG00000160229,protein_coding
ENSG00000160233,protein_coding
ENSG00000160255,protein_coding
ENSG00000160256,protein_coding
ENSG00000160271,protein_coding
ENSG00000160282,protein_coding
ENSG00000160284,protein_coding
ENSG00000160285,protein_coding
ENSG00000160293,protein_coding
ENSG00000160294,protein_coding
ENSG00000160298,protein_coding
ENSG00000160299,protein_coding
ENSG00000160305,protein_coding
ENSG00000160307,protein_coding
ENSG00000160310,protein_coding
ENSG00000160318,protein_coding
ENSG00000160321,protein_coding
ENSG00000160323,protein_coding
ENSG00000160325,protein_coding
ENSG00000160326,protein_coding
ENSG00000160336,protein_coding
ENSG00000160339,protein_coding
ENSG00000160345,protein_coding
ENSG00000160349,protein_coding
ENSG00000160352,protein_coding
ENSG00000160360,protein_coding
ENSG00000160392,protein_coding
ENSG00000160396,protein_coding
ENSG00000160401,protein_coding
ENSG00000160404,protein_coding
ENSG00000160408,protein_coding
ENSG00000160410,protein_coding
ENSG00000160439,protein_coding
ENSG00000160445,protein_coding
ENSG00000160446,protein_coding
ENSG00000160447,protein_coding
ENSG00000160460,protein_coding
ENSG00000160469,protein_coding
ENSG00000160471,protein_coding
ENSG00000160472,protein_coding
ENSG00000160505,protein_coding
ENSG00000160539,protein_coding
ENSG00000160551,protein_coding
ENSG00000160563,protein_coding
ENSG00000160570,protein_coding
ENSG00000160584,protein_coding
ENSG00000160588,protein_coding
ENSG00000160593,protein_coding
ENSG00000160602,protein_coding
ENSG00000160606,protein_coding
ENSG00000160613,protein_coding
ENSG00000160633,protein_coding
ENSG00000160654,protein_coding
ENSG00000160678,protein_coding
ENSG00000160679,protein_coding
ENSG00000160683,protein_coding
ENSG00000160685,protein_coding
ENSG00000160688,protein_coding
ENSG00000160691,protein_coding
ENSG00000160695,protein_coding
ENSG00000160703,protein_coding
ENSG00000160710,protein_coding
ENSG00000160712,protein_coding
ENSG00000160714,protein_coding
ENSG00000160716,protein_coding
ENSG00000160741,protein_coding
ENSG00000160746,protein_coding
ENSG00000160752,protein_coding
ENSG00000160753,protein_coding
ENSG00000160766,transcribed_unprocessed_pseudogene
ENSG00000160767,protein_coding
ENSG00000160781,protein_coding
ENSG00000160783,protein_coding
ENSG00000160785,protein_coding
ENSG00000160789,protein_coding
ENSG00000160791,protein_coding
ENSG00000160796,protein_coding
ENSG00000160799,protein_coding
ENSG00000160801,protein_coding
ENSG00000160803,protein_coding
ENSG00000160808,protein_coding
ENSG00000160813,protein_coding
ENSG00000160818,protein_coding
ENSG00000160838,protein_coding
ENSG00000160856,protein_coding
ENSG00000160862,protein_coding
ENSG00000160867,protein_coding
ENSG00000160868,protein_coding
ENSG00000160870,protein_coding
ENSG00000160877,protein_coding
ENSG00000160882,protein_coding
ENSG00000160883,protein_coding
ENSG00000160886,protein_coding
ENSG00000160888,protein_coding
ENSG00000160908,protein_coding
ENSG00000160917,protein_coding
ENSG00000160932,protein_coding
ENSG00000160948,protein_coding
ENSG00000160949,protein_coding
ENSG00000160951,protein_coding
ENSG00000160953,protein_coding
ENSG00000160957,protein_coding
ENSG00000160959,protein_coding
ENSG00000160961,protein_coding
ENSG00000160963,protein_coding
ENSG00000160972,protein_coding
ENSG00000160973,protein_coding
ENSG00000160991,protein_coding
ENSG00000160993,protein_coding
ENSG00000160994,protein_coding
ENSG00000160999,protein_coding
ENSG00000161010,protein_coding
ENSG00000161011,protein_coding
ENSG00000161013,protein_coding
ENSG00000161016,protein_coding
ENSG00000161021,protein_coding
ENSG00000161031,protein_coding
ENSG00000161036,protein_coding
ENSG00000161040,protein_coding
ENSG00000161048,protein_coding
ENSG00000161055,protein_coding
ENSG00000161057,protein_coding
ENSG00000161082,protein_coding
ENSG00000161091,protein_coding
ENSG00000161103,transcribed_processed_pseudogene
ENSG00000161132,unprocessed_pseudogene
ENSG00000161133,protein_coding
ENSG00000161149,processed_transcript
ENSG00000161179,protein_coding
ENSG00000161180,protein_coding
ENSG00000161202,protein_coding
ENSG00000161203,protein_coding
ENSG00000161204,protein_coding
ENSG00000161217,protein_coding
ENSG00000161243,protein_coding
ENSG00000161249,protein_coding
ENSG00000161265,protein_coding
ENSG00000161267,protein_coding
ENSG00000161270,protein_coding
ENSG00000161277,protein_coding
ENSG00000161281,protein_coding
ENSG00000161298,protein_coding
ENSG00000161328,protein_coding
ENSG00000161381,protein_coding
ENSG00000161395,protein_coding
ENSG00000161405,protein_coding
ENSG00000161509,protein_coding
ENSG00000161513,protein_coding
ENSG00000161526,protein_coding
ENSG00000161533,protein_coding
ENSG00000161542,protein_coding
ENSG00000161544,protein_coding
ENSG00000161547,protein_coding
ENSG00000161551,protein_coding
ENSG00000161558,protein_coding
ENSG00000161594,protein_coding
ENSG00000161609,protein_coding
ENSG00000161610,protein_coding
ENSG00000161618,protein_coding
ENSG00000161634,protein_coding
ENSG00000161638,protein_coding
ENSG00000161640,protein_coding
ENSG00000161642,protein_coding
ENSG00000161643,transcribed_unprocessed_pseudogene
ENSG00000161647,protein_coding
ENSG00000161649,protein_coding
ENSG00000161652,protein_coding
ENSG00000161653,protein_coding
ENSG00000161654,protein_coding
ENSG00000161664,protein_coding
ENSG00000161671,protein_coding
ENSG00000161677,protein_coding
ENSG00000161681,protein_coding
ENSG00000161682,protein_coding
ENSG00000161692,protein_coding
ENSG00000161714,protein_coding
ENSG00000161791,protein_coding
ENSG00000161798,protein_coding
ENSG00000161800,protein_coding
ENSG00000161807,protein_coding
ENSG00000161813,protein_coding
ENSG00000161835,protein_coding
ENSG00000161847,protein_coding
ENSG00000161849,protein_coding
ENSG00000161850,protein_coding
ENSG00000161860,protein_coding
ENSG00000161888,protein_coding
ENSG00000161896,protein_coding
ENSG00000161904,protein_coding
ENSG00000161905,protein_coding
ENSG00000161911,protein_coding
ENSG00000161912,transcribed_unprocessed_pseudogene
ENSG00000161914,protein_coding
ENSG00000161920,protein_coding
ENSG00000161921,protein_coding
ENSG00000161929,protein_coding
ENSG00000161939,protein_coding
