probe_id	entrezgene_id
237501_at	101927043
1562604_at	101927043
1562826_at	101927049
1563103_at	101927049
215799_at	101927051
1561419_at	101927051
1561420_a_at	101927051
238720_at	101927057
1561544_at	101927058
1563170_at	101927059
236803_at	101927060
1560182_at	101927066
238369_s_at	101927067
1560169_at	101927069
1569418_at	101927074
1562691_at	101927075
244608_at	101927081
1562103_at	101927084
230636_s_at	101927086
240880_at	101927089
237576_x_at	101927093
1561413_at	101927096
237883_at	101927098
1557338_x_at	101927111
1557336_at	101927111
1564097_at	101927111
1561247_at	101927112
233238_s_at	101927115
1558354_s_at	101927117
1570292_at	101927123
1570226_at	101927124
231443_at	101927125
1554891_at	101927129
1569767_at	101927131
1556921_at	101927138
1560560_at	101927143
240264_at	101927150
235322_at	101927151
1569478_s_at	101927151
1569544_at	101927152
1562792_at	101927157
1562052_at	101927159
1561530_at	101927164
1562310_at	101927165
1561346_at	101927166
1561347_a_at	101927166
1568639_a_at	101927167
243432_at	101927174
1561298_at	101927176
1562121_at	101927193
1560548_at	101927195
1560288_at	101927196
235152_at	101927204
244749_at	101927204
1561033_at	101927211
1563265_at	101927219
1569958_at	101927220
1563063_at	101927224
1561224_at	101927228
1559621_at	101927237
1562046_at	101927244
1563283_at	101927247
239634_at	101927248
238165_at	101927249
1559948_at	101927253
1568730_at	101927256
1564338_at	101927257
232384_s_at	101927272
1561339_at	101927273
1569805_at	101927274
242676_at	101927275
238979_at	101927278
1562921_at	101927279
1557753_at	101927282
1562720_at	101927286
1569756_at	101927292
237537_at	101927295
242262_x_at	101927295
1561213_at	101927295
1561513_at	101927310
1556832_at	101927314
235825_at	101927330
1563298_at	101927331
241290_at	101927342
1561519_at	101927346
1568908_at	101927348
1569858_at	101927358
1562389_at	101927359
1564595_at	101927360
1563250_at	101927362
1563116_at	101927363
243814_at	101927377
1562801_at	101927379
1557885_at	101927380
244116_at	101927391
1561527_at	101927396
238559_at	101927402
1563027_at	101927406
1565775_at	101927410
1570013_at	101927411
1559333_at	101927416
240075_at	101927417
236282_at	101927420
1563171_at	101927422
1560132_a_at	101927432
241308_at	101927433
1559787_at	101927438
216619_at	101927446
1562655_at	101927447
1563073_at	101927449
1561322_at	101927450
1562509_at	101927455
1562934_at	101927460
1562797_at	101927467
240648_at	101927478
236601_at	101927479
232397_at	101927482
1560848_at	101927490
1561525_at	101927494
1562029_at	101927495
215944_at	101927498
238249_at	101927499
1562895_at	101927502
231278_at	101927503
1562915_at	101927513
1556170_at	101927516
1556171_a_at	101927516
1561573_at	101927523
1563247_at	101927526
1561352_at	101927528
1556362_at	101927531
1570182_at	101927539
1560449_at	101927543
244379_at	101927546
1557486_at	101927547
220687_at	101927550
1563391_at	101927553
234171_at	101927565
1559929_at	101927574
236942_at	101927581
1562549_at	101927586
1562341_at	101927587
1564721_at	101927588
1561618_at	101927591
1561528_at	101927592
228799_at	101927597
237364_at	101927599
239560_at	101927603
1557702_at	101927604
1562222_at	101927606
242386_x_at	101927608
239775_at	101927609
1563539_at	101927610
1563135_at	101927616
1562487_at	101927623
1561731_at	101927636
240917_at	101927640
1562523_at	101927641
1561966_at	101927647
1563121_at	101927650
244564_at	101927651
239584_at	101927653
1562893_at	101927657
244446_at	101927659
237193_s_at	101927668
1561726_s_at	101927682
1561353_at	101927690
1569727_at	101927701
241144_at	101927702
241787_at	101927703
1561328_at	101927704
234833_at	101927709
1560832_at	101927715
229205_at	101927720
1560550_at	101927722
1562902_at	101927723
1560810_at	101927735
1554887_at	101927746
227092_at	101927752
237870_at	101927759
240745_at	101927760
240746_s_at	101927760
1563389_at	101927761
237074_at	101927761
1563484_at	101927766
1559620_at	101927768
233784_at	101927769
215861_at	101927770
1555580_at	101927774
1569911_at	101927774
1557026_at	101927787
1563154_at	101927790
1561609_at	101927797
1569841_x_at	101927798
1569840_at	101927798
234443_at	101927808
1568633_a_at	101927809
230446_at	101927811
1557029_at	101927813
1568754_at	101927814
1568755_a_at	101927814
1562073_at	101927815
1561029_at	101927821
230675_at	101927824
230617_at	101927828
1561704_at	101927829
240087_at	101927837
231459_at	101927839
1563107_at	101927843
1561305_at	101927849
236398_s_at	101927851
1570285_at	101927851
1560240_at	101927861
1562634_at	101927869
1557599_a_at	101927870
1557598_at	101927870
1561311_at	101927876
1561436_at	101927877
1570230_at	101927884
230787_at	101927886
1560690_at	101927889
1569741_at	101927900
1561253_at	101927901
1570273_at	101927907
1562272_at	101927914
1568643_a_at	101927934
1569785_at	101927943
231639_at	101927944
1559812_at	101927944
1561559_at	101927948
234177_at	101927950
236444_x_at	101927953
240361_at	101927972
228753_at	101927974
237612_at	101927980
1560164_at	101927990
241247_at	101927992
1557843_at	101927994
236611_at	101928000
236075_s_at	101928000
1555939_at	101928001
1555940_a_at	101928001
1557606_at	101928002
1561345_at	101928009
1561550_at	101928012
240012_at	101928014
1558595_at	101928020
239736_at	101928022
1563427_at	101928031
237381_at	101928035
1561506_at	101928040
1559372_at	101928043
231095_at	101928045
1559131_a_at	101928047
1569712_at	101928052
1557674_s_at	101928068
235883_at	101928068
240382_at	101928076
1568905_at	101928079
237680_at	101928079
241767_at	101928087
228742_at	101928092
1560533_at	101928098
1559861_at	101928099
242873_at	101928100
1562747_at	101928101
217471_at	101928104
1569828_at	101928107
237764_at	101928111
239666_at	101928120
1569339_s_at	101928123
1569338_at	101928123
1560589_a_at	101928132
231436_at	101928134
1563015_at	101928135
1568898_at	101928140
1562557_at	101928144
242987_x_at	101928158
1562944_at	101928160
231446_at	101928162
1557875_at	101928165
1560954_at	101928167
236787_at	101928173
1561460_at	101928185
1557498_a_at	101928190
1560070_at	101928191
1569300_at	101928198
1560496_at	101928200
1562973_at	101928201
1561389_at	101928205
1559930_at	101928211
230390_at	101928222
230386_at	101928230
1556777_a_at	101928238
1561595_x_at	101928238
1556776_a_at	101928238
243355_at	101928243
1560410_at	101928251
237219_at	101928259
237092_at	101928263
1570350_at	101928269
1562860_at	101928271
1561535_at	101928273
242264_at	101928274
240938_at	101928276
1561612_at	101928280
1562850_at	101928283
1569802_at	101928284
234773_x_at	101928288
1562152_at	101928298
1557776_at	101928303
239882_at	101928304
1569855_at	101928306
1558795_at	101928307
1558796_a_at	101928307
1561565_at	101928309
1562595_at	101928314
1561622_at	101928314
240893_at	101928317
241743_at	101928323
242510_at	101928324
1561605_at	101928326
237982_at	101928327
1561427_at	101928333
1556903_at	101928335
1561489_at	101928361
244422_at	101928370
1568804_at	101928371
240581_at	101928373
1560725_at	101928376
213690_s_at	101928378
213691_at	101928378
1560538_at	101928386
1557863_at	101928388
1557864_x_at	101928388
1562822_at	101928389
238926_at	101928399
1569486_at	101928401
236990_at	101928403
1564323_at	101928405
242934_at	101928409
1562857_at	101928417
1561554_at	101928418
240456_at	101928419
1559837_at	101928420
239241_at	101928424
242714_at	101928429
244570_at	101928433
243179_at	101928433
1561481_at	101928435
1561446_at	101928443
1562274_at	101928446
1562923_at	101928449
1562589_at	101928460
236785_at	101928461
236485_at	101928464
1561577_at	101928475
1562719_at	101928476
238284_at	101928478
231312_at	101928487
1561567_at	101928491
1564909_at	101928495
1568919_at	101928496
1559009_at	101928504
1559336_at	101928505
1569988_at	101928510
1560625_s_at	101928513
1560958_s_at	101928516
1564169_at	101928519
238085_at	101928521
1569963_at	101928525
1569758_at	101928526
1561443_at	101928535
1557758_at	101928535
1562116_at	101928537
1561210_at	101928539
1561451_a_at	101928551
1561452_at	101928551
239887_at	101928554
1559725_at	101928555
243425_at	101928557
1570234_at	101928559
1561625_at	101928565
237055_at	101928571
240561_at	101928578
1562044_at	101928580
1562353_x_at	101928583
1562352_at	101928583
1561105_at	101928583
1560282_at	101928590
1558525_at	101928595
1569838_at	101928597
1563404_at	101928602
224119_at	101928604
232227_at	101928612
1557511_at	101928614
1568635_at	101928616
1568636_a_at	101928616
1561450_at	101928618
1562491_at	101928622
1563101_at	101928646
219881_s_at	101928649
219880_at	101928649
1556916_a_at	101928651
1556917_a_at	101928651
241218_at	101928658
1560383_at	101928658
1560384_a_at	101928658
1561360_at	101928661
1557898_at	101928663
237754_at	101928682
1561091_at	101928684
1557779_at	101928687
242798_at	101928689
1562038_at	101928694
234473_at	101928697
1569780_at	101928700
238031_at	101928707
1560812_at	101928708
241394_at	101928710
1569403_at	101928716
1560827_at	101928725
238139_at	101928728
1570110_at	101928730
242638_at	101928731
1562190_at	101928739
1561806_at	101928741
1569816_at	101928748
1555085_at	101928751
1557768_at	101928760
236232_at	101928762
1562157_at	101928770
1570224_at	101928773
1569807_at	101928778
1560517_s_at	101928781
1560516_at	101928781
240163_at	101928784
241760_x_at	101928784
1562682_at	101928784
240708_at	101928790
1562982_at	101928795
1570206_at	101928797
1560791_at	101928809
1563370_at	101928813
1556003_a_at	101928817
1556004_at	101928817
234219_at	101928820
1561592_at	101928823
1562107_at	101928833
1569954_at	101928834
1557147_a_at	101928837
1556113_at	101928841
1556114_a_at	101928841
1569961_at	101928844
1560576_at	101928845
1570082_x_at	101928846
1570080_at	101928846
1562699_at	101928847
1561062_a_at	101928850
1570262_at	101928851
1558402_at	101928857
1559321_at	101928858
1561512_at	101928861
1561469_at	101928865
237621_at	101928869
1557631_at	101928877
233486_at	101928881
1562786_at	101928886
1569955_at	101928893
1563086_at	101928894
1556271_at	101928896
1556272_a_at	101928896
1570537_a_at	101928902
1569978_x_at	101928902
1563297_s_at	101928907
1561424_at	101928907
1568722_at	101928909
1568832_a_at	101928933
1562984_at	101928937
1569753_at	101928940
240986_at	101928943
1561216_at	101928961
1561044_at	101928973
1561045_a_at	101928973
243104_at	101928982
1561107_at	101928985
1560257_at	101928988
1557022_at	101928989
229612_at	101928991
1561516_at	101928995
1564300_at	101928999
1562885_at	101929002
1568894_at	101929007
1563287_at	101929019
1561262_at	101929025
240944_at	101929027
240817_at	101929034
240427_at	101929050
240578_at	101929052
1559220_at	101929054
1559344_at	101929064
230937_at	101929072
1557341_x_at	101929074
1557339_at	101929074
1570405_at	101929076
1562811_at	101929081
1560565_at	101929082
1561476_at	101929083
1557848_at	101929084
231350_at	101929093
243728_at	101929109
233190_at	101929110
1569779_at	101929111
1569782_at	101929116
237675_at	101929120
1562596_at	101929121
240460_at	101929122
1561454_at	101929123
1559252_a_at	101929125
1570127_at	101929144
238522_at	101929145
235772_at	101929145
1562474_at	101929147
1561553_at	101929147
1561673_at	101929151
1557787_at	101929153
244138_at	101929154
1565839_a_at	101929162
234831_at	101929164
215597_x_at	101929165
1562078_at	101929172
1563376_at	101929174
1562701_at	101929176
234506_at	101929180
1561732_at	101929181
232827_at	101929188
231512_at	101929198
237089_at	101929200
237984_x_at	101929200
1570644_at	101929201
1570268_at	101929210
238113_at	101929212
1561741_at	101929224
1557334_a_at	101929225
244135_at	101929229
1564685_a_at	101929239
1562864_at	101929239
1563007_at	101929241
229444_at	101929243
1562861_at	101929247
1560212_a_at	101929248
242412_at	101929255
1562463_at	101929260
1560298_at	101929261
1563127_at	101929265
1563993_at	101929268
1563274_at	101929269
215565_at	101929272
1562643_at	101929279
1569396_at	101929280
1561572_at	101929284
1562760_at	101929288
1562847_at	101929297
1561474_at	101929312
231620_at	101929315
1562690_at	101929319
241369_at	101929335
233527_at	101929340
231449_at	101929356
1569793_at	101929372
1569681_at	101929378
1561607_at	101929384
1560826_at	101929398
1562869_at	101929406
1560425_s_at	101929407
1562653_at	101929413
233522_at	101929423
231602_at	101929437
1563005_at	101929441
1569099_at	101929450
1569100_a_at	101929450
233680_at	101929454
243873_at	101929459
1563078_at	101929460
238290_at	101929464
242893_at	101929467
240707_at	101929472
1562520_at	101929473
244864_at	101929475
1561619_at	101929478
231334_at	101929480
1561678_at	101929486
1561102_at	101929488
241327_at	101929495
1554224_at	101929497
1554225_a_at	101929497
1561141_at	101929504
1562597_at	101929505
1568899_at	101929511
237610_at	101929512
1562870_at	101929517
237339_at	101929520
1560246_at	101929524
1561459_at	101929526
1568844_at	101929528
241126_at	101929529
244182_at	101929536
1564337_at	101929538
1559538_at	101929549
217030_at	101929550
1560563_at	101929552
1563070_at	101929557
237608_at	101929570
1560836_at	101929582
1563300_at	101929584
1562455_at	101929586
1569698_s_at	101929591
240490_at	101929592
1557017_at	101929607
1557018_a_at	101929607
240352_at	101929609
1563174_at	101929620
1560610_at	101929621
236198_at	101929623
234288_at	101929628
1569738_at	101929631
234821_at	101929645
1568938_at	101929651
1561237_at	101929657
244785_at	101929660
1561688_at	101929662
230354_at	101929667
241945_at	101929681
1560862_at	101929684
1559497_at	101929690
228037_at	101929693
1569786_at	101929694
234234_at	101929705
1563913_at	101929717
234573_at	101929718
222278_at	101929726
1568852_x_at	101929730
1568851_at	101929730
1560716_at	101929745
1557638_at	101929748
1561060_at	101929752
1558819_at	101929759
242666_at	101929760
1564212_at	101929762
1569833_at	101929765
231378_at	101929897
237685_at	101929926
234826_at	101929963
1569376_s_at	101929964
229446_at	101929977
201961_s_at	10193
201962_s_at	10193
235459_at	10193
1569784_at	101930028
241904_at	101930071
236170_x_at	101930085
238179_at	101930112
237154_at	101930114
233591_at	101930164
240212_at	101930370
1562053_at	101930370
1557878_at	101930370
1559526_at	101930421
240305_at	101930421
1561087_at	101930452
223283_s_at	10194
