sig_id	DER001.HCC515.96H.TRCN0000262375..666	DER001.HCC515.96H.TRCN0000196310..666	DER001.HCC515.96H.TRCN0000280031..666	DER001.HCC515.96H.TRCN0000194822..666	DER001.HCC515.96H.TRCN0000002922..666	DER001.HCC515.96H.TRCN0000196572..666	DER001.HCC515.96H.TRCN0000006168..666	DER001.HCC515.96H.TRCN0000006178..666	DER001.HCC515.96H.TRCN0000230573..666
pert_id	TRCN0000262375	TRCN0000196310	TRCN0000280031	TRCN0000194822	TRCN0000002922	TRCN0000196572	TRCN0000006168	TRCN0000006178	TRCN0000230573
pert_iname	EIF2AK3	PTK2	MELK	PIK3C2A	PTP4A1	RIOK3	GNE	PGK1	ALDH9A1
pert_type	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh
cell_id	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515
pert_dose	2	2	2	2	2	2	2	2	2
pert_dose_unit	µL	µL	µL	µL	µL	µL	µL	µL	µL
pert_idose	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL
pert_time	96	96	96	96	96	96	96	96	96
pert_time_unit	h	h	h	h	h	h	h	h	h
pert_itime	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h
distil_id	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:I15	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:L21	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:O10	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H24	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:E01	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H23	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:C03	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:N19	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:F18
region	CDS	CDS	CDS	CDS	CDS	CDS	3UTR	3UTR	CDS
NCBI_geneId	9451	5747	9833	5286	7803	8780	10020	5230	223
4149	-0.02534419	0.8591053	0.01700645	1.176219	-0.4625402	0.7295708	-0.0337981	-0.3753672	-0.7329109
8408	-0.06623287	-0.3564896	0.1282857	0.09635472	1.265789	-0.0804622	0.7475879	-1.176077	0.4139977
1634	0.7897874	-0.2704976	-0.7956473	-0.4608821	0.5540448	-0.4418072	-0.3117867	-0.294746	-0.1088607
5822	-0.5638387	-0.3534847	0.2607317	0.5970632	1.180627	-0.1372141	-1.016339	0.1451988	0.1276368
6478	1.443039	0.9886515	-0.8303055	1.696455	0.2996793	0.6717333	1.366568	-0.07291716	1.219274
6675	0.268499	-0.3242685	-0.01820299	0.5833452	-1.170833	0.06039837	-0.9129639	0.9398354	-0.1486717
7171	-1.069095	-0.001672998	-0.6777524	0.8294903	0.9024004	-0.2567449	0.7708777	-1.845862	-0.2604152
4094	0.3005494	-0.5214541	-1.073642	-0.6277922	-0.02569143	0.7136406	-0.4561007	0.08664711	0.976396
3861	-0.368412	-0.3910489	0.3464305	0.4982284	-0.25229	-0.05596348	-0.4177932	-0.2160336	-1.431546
23309	-1.416311	-0.3675909	-0.1156451	-0.1191071	1.621002	-0.229922	0.3449151	-0.4814895	-0.284719
8764	-0.9769741	0.05020012	0.7779856	0.31619	-1.507273	-1.098391	0.4303696	-0.7447845	1.365787
8613	-0.05880884	0.5910549	0.8417104	-0.5093877	0.2746181	-0.4260404	0.1193179	-1.214965	0.2017386
6882	-0.2297428	0.02199396	0.6583298	-0.3740191	-0.1912544	0.1962204	-0.4220993	-1.102389	-0.4965417
861	0.06704006	0.2164379	0.3544633	-0.2289332	-0.1195653	-0.3271915	0.2817958	0.5003258	0.3385094
57060	0.8310082	-0.1021697	0.241693	1.210686	-0.4882388	0.2679655	-0.04885728	0.7177729	0.2261814
9412	-0.8514813	-0.2528764	0.04808708	1.008373	0.6450868	-0.2221389	-0.2049229	-0.8494557	-0.3929498
1893	0.04015534	0.444231	0.08502394	-0.4030037	-0.4615672	-0.4861481	-0.09392629	0.560385	-0.147708
1528	1.102987	0.1266879	-0.2785147	0.1003023	-0.4600415	-0.4900738	1.317175	0.122194	-0.4094141
306	-0.1732674	0.9407871	-0.1678427	1.029028	-0.1325902	-0.01084024	-1.049783	0.9135388	-0.02883332
7851	0.2070958	0.6180102	-1.616015	1.346219	-0.7844092	0.6758575	0.03186915	0.193203	0.6544772
7508	-0.3376617	-0.3293468	-0.4835912	0.271252	1.305253	-0.9044225	0.9165258	0.2398621	1.234366
9324	0.04739214	0.2429279	-0.4054167	1.064996	-1.481254	0.2517444	0.1455158	0.5214365	-0.8056384
54462	0.3522269	-0.7164389	-1.567769	0.1783753	0.8229831	-0.3445748	0.1055543	0.3072578	0.7515937
1649	0.349373	0.5926969	0.5236155	0.3549566	-0.5160292	-1.021199	0.7631471	0.8377551	-0.153254
11212	0.4965264	-1.029931	0.7087117	-1.724819	-0.189679	0.3589399	-0.5379537	0.1169257	-1.702502
7248	-1.962363	-0.1020602	-0.786406	-0.03338546	1.402838	-0.3475196	0.9946637	-0.853937	1.833757
8818	0.3170962	0.830915	-0.1403874	1.453414	-0.3626594	0.7565354	-0.8811028	0.6229441	-0.8062971
3006	-0.300961	-1.270294	0.2623684	0.9889654	-0.3868348	0.130654	0.4527864	-0.4786499	-0.004832894
6560	-0.6153311	0.7313583	-0.1080122	-0.3440334	-1.165845	-0.0315882	0.153283	0.1977903	0.9602607
9532	0.4209876	0.2918922	-0.5235091	0.7762708	-0.2265224	0.3631718	0.4280933	0.6207485	-1.553289
10522	0.2367721	-0.5921314	-0.05667631	0.07414344	0.7477235	-0.6072073	-0.8106745	-0.8111194	1.721298
23163	0.01983251	-0.9583426	1.525655	0.3010334	0.6021478	-0.2343723	0.2375595	-0.3926803	-0.03007054
8704	0.4710354	-1.187592	1.400781	-0.739287	0.5222245	-0.8090697	-0.5728549	-1.189883	1.863662
3430	-0.232619	0.311391	-0.2399836	-1.209759	-1.24836	1.002459	0.2829617	-0.5008127	-0.1965966
8563	0.9887459	0.4056116	0.8411552	-0.9376649	-0.8669341	0.2353921	0.6724842	-0.4756146	-0.3270254
6609	-0.4336993	0.827551	0.008913539	0.7458045	-0.9214686	-0.1548382	0.2742288	1.017937	-0.6471322
4436	-0.648368	0.1180786	0.07605816	-0.776255	1.595848	-0.4152893	-0.7335716	-0.7082529	-0.1109638
51230	0.2771069	-1.669923	0.6911125	-1.819183	-0.7064321	-0.6040497	-0.2276477	0.5710355	1.918393
23600	0.3293664	-0.3307242	-0.4014307	1.421878	0.167163	0.4699866	0.5819785	1.070056	-1.55912
7542	-0.1375879	1.140547	0.5926208	-0.5192816	-0.4654724	0.9379972	0.0402464	0.5690277	0.2088462
9044	0.6808133	-0.06048411	-1.728329	-0.2902911	1.684504	0.06581633	0.9972385	0.4016074	-0.9540547
23598	-0.1717436	-0.1521592	0.2908821	-0.02253252	-0.5947986	-0.3950387	0.2505721	0.3551284	-1.168182
10488	-1.322196	-0.05478919	-0.4106772	-0.7163848	-0.2930421	-1.351152	1.084303	-0.3591163	-1.010599
5471	-0.22554	0.5984405	-0.5893808	0.5817063	0.005933762	0.1557712	-2.082029	2.091094	-0.4189693
5631	0.1302766	0.01668361	0.8275378	0.5724341	0.1746275	0.3480614	-0.145895	0.7241745	-1.077203
288	0.1450962	-0.2659777	0.4134077	-1.454946	0.8031334	0.8966879	-0.2778748	-0.4707021	-0.9894615
5104	0.2287961	-0.0274081	-1.336524	-0.500213	0.4149658	-0.2388116	-0.1588561	-0.3364055	-1.120178
5910	0.413612	-0.04287848	-1.080637	0.3388278	1.459841	0.7714635	-0.4705516	0.340576	0.5859925
55744	0.7063358	0.2815044	-0.0506994	1.902571	-1.178819	-0.2371829	-0.07201308	0.7482057	-0.8674866
23345	0.174096	-0.6292381	-0.2426871	1.59441	0.7627306	0.3743045	0.2290449	0.1905676	-0.5030805
10553	-0.3609322	0.6300927	-0.6338308	0.7468655	-0.76161	-0.3326414	0.9228814	0.7297436	0.01557553
57819	1.328346	0.3308202	-0.07433579	0.06423366	-0.9812868	1.160299	-0.6794938	0.5571961	-1.085673
55644	-0.117387	0.2356188	-0.8719412	-0.3917997	1.20984	-0.7311566	0.2580631	-0.7998582	-1.15464
10490	0.5056781	-0.3087041	1.097301	1.196735	-2.095134	1.013049	0.4432914	0.9126858	0.6631109
6548	0.7938834	-0.05419405	0.3217684	0.7747068	2.175424	-0.407	-0.1494026	-1.466692	1.37057
1847	0.1814978	0.6140389	-0.5669838	0.5148569	0.3460575	-0.5557449	0.01521686	-1.102443	2.750139
57418	1.272308	0.7978936	-0.3070013	0.3338847	-1.070296	0.2787351	-0.7385964	-0.4225698	-0.9421838
6883	-0.4684805	0.4696264	-0.4635413	1.055928	0.3073093	-0.1513931	0.819989	-1.133113	-0.5293815
4041	-0.2850437	-0.4347267	-0.4502958	1.171615	-1.808717	0.03513002	0.7516541	-0.7398037	-0.9230509
56267	0.5849808	1.146745	-0.5977617	-0.8718871	-0.6357622	1.015158	0.2012631	-0.03776862	1.227588
81542	0.223546	0.5176072	0.3395534	0.1419173	-0.2588471	-0.2535169	0.1633319	0.3362547	-0.4659362
2010	1.37343	-0.4075665	0.3173203	1.044799	-0.7000024	0.7576796	-0.2768918	0.5578777	-0.1561249
201254	0.4610067	0.9042256	-0.4589723	0.7537083	-3.45163	0.1704485	-0.9228066	0.7565827	-0.6941983
25901	-1.358138	-0.05016197	-0.3078727	-1.513807	2.305167	-0.4867002	-0.002591401	-1.953703	0.09222689
54861	0.8521428	0.4079283	-1.349419	1.466182	-0.09847341	0.09770973	0.686166	-0.4683555	0.1243903
10248	1.257752	0.544387	-0.2966641	-0.3337421	-1.620822	-0.1903775	-0.6304184	-0.1922258	2.749684
25936	-0.01283364	-0.6500293	0.4221751	-1.528776	-0.8622615	0.2023771	-0.1724261	0.5079501	-0.6321547
57050	0.4747901	0.6993204	0.7556038	0.8631307	-1.490171	0.6582747	0.5751469	1.283126	-0.01549102
11030	-0.1803346	0.4239075	-1.109279	-0.6994366	0.02211861	-0.06212401	0.04380627	0.096715	0.7905524
10658	-0.8876809	0.03992449	0.2806289	-0.04734245	1.450793	-0.4240856	-0.4773782	-0.9378815	0.1392077
11190	-0.2511218	-0.07930097	-0.3299055	0.3944899	-0.7806108	-0.3286678	0.4135719	0.4998593	-0.4519894
83759	-1.42069	-0.794511	0.02995843	0.6951949	1.582942	-0.6335109	0.09377643	-1.279025	0.4338098
634	0.1960807	0.4316916	-0.2219189	1.209888	0.09959143	0.441325	-0.7259213	0.4158417	-0.2328618
1039	0.07928759	-0.5362786	-0.9783885	-0.1267775	-0.8165492	0.5958909	-0.289714	-0.4258544	0.7959728
5705	0.9856961	0.1467717	-0.2139939	-0.6401249	-1.564975	-0.07074404	-0.4867704	0.6650382	-2.242736
58473	-0.894994	-0.6119237	0.3669271	-1.336295	0.7369227	-0.4072415	-0.1294949	0.8127004	-1.75239
7025	-0.09398279	-0.5620784	0.2213485	-0.08968711	0.1161383	-0.304718	-0.1585751	-0.4715972	0.5495436
1798	0.2658124	1.25214	0.7938242	1.408225	-1.177438	0.626933	-0.1128565	0.8428471	-0.6666243
11236	-0.5381131	-0.5808123	0.3418812	-0.3772818	1.118607	-0.2598608	0.6418396	-0.5151604	0.8742445
5435	0.7729553	0.06715535	0.5445713	1.700464	0.6963906	0.1757663	-0.1466398	-0.1748851	0.5436848
84263	-0.8709308	-0.5772799	-1.649982	0.8881189	0.31749	0.06729648	0.2084979	0.5636082	-1.264158
10322	-0.3745517	-0.01142044	0.2740909	0.8547394	-0.1305333	-0.6546064	-0.2637945	0.0670875	0.7937493
9070	0.7921081	0.30212	-0.08563962	-0.2693826	-0.3528047	1.026727	-0.08122468	0.3854991	-0.8948998
6602	0.4635861	-0.4332557	0.7789854	-0.039221	0.1579465	-0.06141543	0.143948	-0.6754291	-0.3143866
4686	0.7432737	-0.156835	-1.37921	1.145435	0.3698551	0.7808835	-0.04975655	1.287834	-0.345012
1384	0.6757775	0.2274166	-0.9691081	1.223183	0.5983898	1.087361	0.9170703	-0.1288627	-0.2407635
6873	-0.3909564	-1.112766	0.7525711	-1.952582	1.576389	-0.2319288	0.9169618	-0.5881571	0.2972828
23404	-0.914691	-0.6160898	0.8253103	0.03721166	1.263192	-0.9935023	-0.8024755	-0.2646114	-0.02507444
8612	0.6066788	0.2043536	0.6575962	0.5698084	-0.1063335	-1.005924	0.7837741	0.155667	-2.067025
784	0.2978661	-0.1510706	1.188431	-0.0101299	0.8554051	-0.3574348	-0.1024048	-1.042658	0.7663431
9373	0.374177	0.4890674	-0.9287111	-0.343498	0.317371	0.05000556	0.323276	0.3898386	-0.3935317
30844	-0.592678	-0.4787469	0.6559988	-1.213244	2.081206	-1.283369	0.3255485	-0.5388651	1.2823
2135	-0.05086891	0.7026587	0.4603455	-2.103467	2.025082	-0.3030818	-0.06687297	0.2875243	0.1194373
7580	0.531049	-0.2069793	0.8649364	-0.7116927	0.269604	-0.6530465	0.005803734	-0.4847523	-0.9156508
9459	0.09605187	-0.3873022	-0.4464399	1.516158	0.9762313	0.9818031	-0.7985798	-0.7370273	-0.1462982
947	-0.4234593	0.2922505	0.01980314	0.9102089	0.4444282	0.9580674	0.2916325	-0.449551	-0.6861548
8767	0.03568551	-0.7506262	0.6583433	-0.7465466	2.280369	-0.582555	-0.6902555	-0.2690067	1.277731
8542	1.180253	0.2514685	1.147876	-1.066665	-0.01169258	0.7877244	0.2232816	-0.4092278	0.05167791
4692	0.704628	0.6537359	-0.4687907	0.9505982	-0.7696437	0.7385995	0.1990782	1.031185	1.332473
23355	-0.6879788	0.1155378	-0.09199715	0.1276066	1.330243	-0.4454792	-0.05636165	-0.5563596	0.3102756
23154	-0.9021575	-0.7386924	0.6635703	-0.7564305	0.1393975	-0.2451176	-0.1115509	-0.1567912	-0.6310016
51141	-1.098126	-0.05791914	-0.2939744	-1.730898	0.640773	-0.8043588	0.2589054	-1.031947	0.7373796
23179	-0.3267332	-0.1888177	0.6704705	-0.2854327	0.8165005	-1.002909	0.338964	-0.1898901	0.6187092
5833	0.7189504	-0.6301368	-0.2742481	0.2213576	-2.109042	-0.3216517	-0.641087	0.1257597	1.380886
23275	-1.296806	-0.6313477	0.2191521	0.5865402	1.505466	-0.793556	-0.247027	-0.1480659	0.120015
11145	-0.2682236	0.4019825	0.1101607	-0.3172945	-0.9065017	-0.3736721	1.11375	0.06135614	-0.8316336
27350	-1.429499	-0.6428245	1.056155	0.726932	-0.4315405	0.3855446	0.1958839	0.1729958	-0.6734699
9562	-0.2447399	-0.4267723	-0.1557943	0.2066219	-0.4877327	-0.3479761	-0.4003738	0.05089518	0.2117201
27348	-1.165166	0.3726473	-0.1524805	0.863224	0.9481028	-0.9518002	-0.1921887	-0.7455165	0.4014606
2963	-0.444195	-0.8930441	-0.0264935	0.5438836	0.04402885	-1.320153	0.01429399	-0.9341421	-0.8824126
10687	0.2059626	-0.01035348	0.5865192	-1.439897	-0.8406787	-0.1143305	-0.3355474	0.9247967	-0.1231939
7263	0.2210364	-0.2650422	-0.01859292	-0.1226275	-2.244355	0.2827853	-0.528285	0.7261004	0.01403952
65005	0.6470757	0.3929641	-0.4645899	-0.2986255	-2.394473	1.414627	0.581949	-0.7098181	-0.6836741
1066	1.920977	0	6.214743	2.247341	6.168986	0	2.458635	2.673915	5.948134
22	-0.1436475	-0.9240657	0.7100115	-0.135403	-2.568466	-0.04093755	1.049169	0.2537547	-1.768844
8576	-0.1084034	0.01347627	0.1019462	-0.009676963	-0.6426303	0.5258027	-0.1258515	-0.1685193	-0.2065528
64087	-0.1351212	-1.474449	0.2583202	-0.8436239	2.651727	-0.928993	0.740243	-0.8212792	-1.142596
5283	0.4078936	0.9125618	-0.9004274	0.05477967	-1.388638	0.2974357	0.1030143	-0.06201335	0.4254122
26031	0.004468307	0.5464596	0.2377473	-1.292681	0.7121452	-0.8570846	-0.226018	-0.02833313	-0.769981
55916	0.152447	-0.401947	0.01964876	-1.252576	0.9280311	0.636916	0.3440247	0.2025423	-0.3851144
26190	-1.349881	0.03601119	-0.4286685	0.660509	1.923133	-0.07471581	-0.4463291	-0.1694925	-0.03340386
699	-0.169131	-0.2254158	-0.3975738	-0.3975572	0.333696	0.4510471	-1.351737	0.8231815	-0.08927822
9655	-0.4107324	-0.5724184	-0.6880984	-0.4125311	0.2751357	0.08331892	0.4581728	0.2420087	0.4297581
7041	-1.031224	-0.7373757	-0.5698026	-1.281796	1.051575	-1.091133	-0.60502	-1.374105	1.712857
3840	0.2347049	-0.05943548	-0.3117657	1.182984	1.645601	-0.4412833	0.1422815	-0.7960488	1.034108
83604	1.389184	0.3457585	-0.6325035	-0.07716668	-1.009364	0.3056473	0.8786705	-0.5679662	-0.3740717
3298	0.07626268	0.6299781	-0.3611866	0.8020991	-0.8712028	-0.6097384	-1.055485	-0.09766438	-0.8495504
8881	0.3428796	0.5030708	-0.8660813	1.695166	-1.038909	1.171948	0.7312657	1.072689	-0.5033621
7276	0.02804464	0.491641	0.3531183	-0.6547375	0.1746129	0.6641352	1.085206	0.6566949	-0.7053473
3801	0.9458297	0.178689	-0.3963702	1.209603	-0.137658	0.6716393	1.062608	-0.3624181	1.703058
11068	0.3898821	0.2834603	-0.02631287	0.5793425	-1.351872	0.6758158	0.3432362	0.7070155	-0.2466042
1147	0.5327545	-0.1167901	-0.2563916	0.01209098	-0.3804355	-0.7405993	-0.8308644	0.7471168	-2.660319
1407	-0.06836611	-0.3733714	0.2524732	0.1341537	0.1449259	-0.2858405	-0.2775945	0.6556823	-1.58508
57228	-0.3142323	0.4252158	1.191766	0.3980179	0.4673667	0.4170856	0.0158242	0.05043345	-1.489071
3833	-0.1874248	-0.3734561	0.07011995	0.2216008	0.3205618	0.7096766	-0.411257	-0.1472751	-0.5392584
10560	0.2747834	0.4355271	-0.1534606	0.2946331	-0.7686114	-0.9356707	-0.6083288	0.6407349	-0.07462734
54453	-1.199666	-0.3921663	0.6987448	-2.074948	-0.09236962	-0.594049	0.06704304	-0.3426931	0.3469237
5579	0.9808087	-0.4592769	-0.2926966	0.8104504	-0.7019725	0.4403881	0.2401011	-0.1737965	0.9761853
6285	-0.2308733	-0.3973103	0.1948456	1.158453	-0.1620653	0.5019937	-0.08845705	1.67882	-0.1794125
6387	0.4755874	-0.1133716	-0.6744999	1.11147	-0.129921	0.2994439	-0.6293595	-0.5953139	0.2561871
54520	-1.85706	-0.4652296	1.141226	-0.6440487	1.689563	-0.7744065	-0.5575914	-0.893445	-0.8470896
2139	-0.08451608	0.7541961	-0.01889311	0.7566444	0.7094184	0.5332122	-0.2098321	0.1952659	0.7932676
5805	0.5309204	0.2036409	-0.3876715	0.6105195	0.1626314	-1.936988	0.9738845	-0.06541198	0.583933
2203	0.8056653	-0.06467292	-1.114772	-0.5661626	-0.5434886	-0.3560174	-1.004992	-0.7856342	-0.01845257
1646	0.4137299	-0.1921526	0.978816	0.7815707	-0.9020044	-0.2741142	0.7814584	-0.795588	-1.350255
79068	-0.8024417	0.1790898	-0.982735	0.6962222	-0.87176	-0.8703254	0.08460237	-0.05013968	0.9066048
4824	-0.3223519	0.4942655	-0.003012329	-0.7464676	-1.937115	-0.3967888	-0.1405136	0.182543	-1.453838
10026	-0.4818152	-0.233072	-0.05415868	-0.7860122	-0.871478	-0.7790311	-0.7041891	0.2933879	-1.159725
26002	0.3191795	-0.06701802	-0.02395461	-0.171346	-0.5180957	1.284345	-0.5230067	-0.01575496	-0.7059767
23169	-0.4488388	0.2241111	-1.301178	-0.1883644	0.1713917	-0.2878123	-0.01400471	-0.5467695	-1.251994
1033	0.242413	0.7359868	-0.6986916	0.1159009	-0.6788405	0.6777523	0.2201077	0.5872934	0.04708292
6317	0.6709167	0.7036105	0.07231178	0.8100152	-0.3523509	0.4637428	-0.182849	-0.1367148	0.2287999
5272	0.3761813	0.7194499	0.305195	-0.5012969	0.6321626	0.1085243	0.3885498	-0.6932339	2.192103
27340	0.2257703	-0.0418874	1.091985	-0.2616818	-0.4037297	-0.2732282	-1.389678	1.025605	-0.563728
10634	-0.2703093	0.3066926	-1.648435	0.4153272	-0.00854224	-0.2454723	0.8827907	0.01402318	-0.02482222
4913	0.3989845	0.2074957	-0.2800642	-0.3067312	-0.7746068	0.04111606	-0.2034743	0.223816	-1.25987
9429	-0.08225605	-0.1011643	-0.78496	1.177464	-0.1675457	0.8686504	0.5993813	0.09132671	0.7333921
83737	-0.003300497	-1.103826	0.2146724	0.02857611	0.3239759	-0.01594152	-0.1472436	0.5665176	2.530149
6683	1.161273	0.1627693	0.9129243	0.9076362	1.204858	0.1023154	-0.9504682	0.6824467	-0.627789
9975	1.794204	-0.09391353	1.830771	0.4176594	4.242184	-0.4117834	1.109727	-0.4558702	1.325796
1632	-0.1570663	0.08166391	-0.7509866	0.3880584	0.08161725	-0.0523058	-0.254084	-0.4584365	-0.8140213
3431	0.1807083	-0.002643153	-0.8392097	-1.424619	-1.831592	0.7807512	-0.9022834	0.4051906	0.05272998
91851	1.49189	-0.2500292	-0.3652292	0.8057345	-1.203027	0.2580633	-0.2206535	-0.3529052	0.8700411
8728	-0.6612295	-0.5386559	-0.03902264	-1.479743	2.759713	0.5894124	-1.06649	-0.3470828	1.989024
11119	0.1917781	0.5679924	0.0313158	1.599989	-0.5774911	0.776956	-0.4550505	-0.9616231	-0.105724
57157	-0.05099753	0.3427973	-0.08855149	0.4279959	-0.3912664	-0.4792268	-0.1402793	0.1231073	0.129453
10656	-0.485505	-0.6185336	1.125363	0.584727	0.1076048	-1.278376	0.1441579	-0.2682194	1.012696
1628	0.4554732	-0.4454345	0.2723846	0.2520233	2.135728	0.3321204	0.9052252	-0.9730829	1.075456
3714	-0.899395	0.1837858	-0.09059238	0.0353232	0.4556913	-0.7821112	0.6204346	-0.2216515	-1.693772
8605	0.09288496	0.08797657	-0.1863916	-1.439175	-0.2169072	-0.64524	1.074372	-0.4736561	-0.6295625
10473	-0.1775978	-0.8037987	1.050118	-2.214184	1.770328	-0.1578482	-0.2302946	-0.9932849	-1.198299
10391	-0.7537765	-0.5473548	0.4284741	0.3008519	0.8153791	-0.02289677	-1.515033	0.5482392	-0.006024241
969	-0.4638939	0.4376511	0.8592057	-0.7365956	0.7181112	-0.1983261	-1.003715	0.3224351	-1.228277
10330	-0.286444	1.287414	-0.02242015	1.022973	-1.97942	0.9921913	-0.09017089	0.7614878	-0.5865448
4863	-0.5348213	-0.3581702	-0.2130339	-1.074556	1.161048	-0.5076762	-0.2327898	0.5887737	0.8599904
5562	0.2597818	0.4087161	-0.1553399	0.7220542	-0.7507356	-0.5218209	0.1425044	0.4194384	-0.6379681
3868	1.451426	0.7554994	-0.1865601	1.012201	0.3511328	1.380454	-0.2198004	-0.5187488	-0.9194874
7262	0.2733197	0.2911525	0.03040572	0.4065802	-0.2453957	-0.1253375	-0.03748602	-0.08522175	1.869926
9937	-0.1641996	0.4746346	-0.1950459	-0.06554818	0.1939584	0.1210954	-0.6885365	-0.4482882	-0.1376619
3621	0.1199542	-0.4126386	-0.928032	0.429054	0.9784763	-0.31635	-0.02546172	-0.1877434	1.811162
445347	1.023636	0.6485735	-0.5900922	1.619622	-0.6241717	0.3130991	0.3658881	-0.3542318	-0.5360011
27309	0.02452967	-0.01738262	-0.03774491	-0.377419	-0.06589586	-0.6667973	0.06008343	-0.31752	-0.1552253
5727	-0.2571217	-0.05614302	0.2395652	0.471947	1.817645	-0.3063968	0.7841854	0.5802627	0.4543675
22927	0.1856324	-1.220112	0.390171	-0.7022373	2.567262	-1.411515	0.6875374	-0.06975326	0.8418241
10607	0.7362435	-0.1867764	-0.5929447	0.07035986	-0.9451806	0.8688933	-0.5519714	0.3209599	0.09943239
7436	0.03827079	-0.8237948	0.1806903	0.6711921	1.668069	0.3635356	-0.2128646	-0.4147187	1.143905
406	-0.3619422	-1.066905	-0.6377439	-0.3172989	0.4711873	0.03845981	0.1071083	-0.6804571	0.9957063
7371	1.079822	0.5685765	0.1751663	-1.036206	1.043559	1.007931	-0.5780746	0.4825007	8.910894e-05
81620	0.1720719	-0.02380735	-0.5140657	-0.3415461	-0.6715187	0.7277915	-0.7815721	-0.3150381	0.3782259
8738	0.5081099	-0.1491172	0.8200822	-0.5112924	0.3926326	0.1337976	0.4351009	-0.842335	-1.449356
9469	-1.087509	-0.6680282	0.2594752	-0.8936942	1.166869	-0.2683226	-0.2291731	-1.091254	-0.09963144
6663	-1.18403	0.5102091	-0.4226978	0.430202	0.7361856	-0.8864487	-0.4963848	0.4151259	1.254317
1015	-0.479205	0.380137	-0.03867994	-1.041614	-1.669755	0.06555527	-0.3650137	1.137289	-1.936749
6490	-0.3143159	0.3523479	-1.393315	0.0747712	0.8446915	-0.5030749	-0.2499745	1.181205	0.4663877
10435	0.04566897	-0.3826192	1.270012	-0.4291493	0.8327063	-0.4877629	0.2978698	-0.857379	0.9101843
10197	0.678943	0.6419387	0.7149915	1.518998	-0.2429066	0.6602576	0.4602929	0.9482895	-1.646674
114088	0.1237972	0.5242382	-0.9750375	0.5033667	0.2571268	0.1191261	0.2289288	0.9874465	0.8844107
10988	-0.01770391	-0.3470377	0.03347349	0.09852946	0.9066182	-0.07029015	0.8995719	1.604053	1.113529
23401	0.7131667	0.3402041	-0.257881	0.410855	0.895999	0.1878071	-0.1832635	0.6538956	0.3032161
150	0.5204299	-0.1651655	0.3833286	0.1094112	0.4018179	0.4381521	-0.005196497	0.2038552	-0.8413698
11187	1.2803	-0.3073925	0.1064759	-0.2170275	-0.5261697	0.07938221	-0.316634	-0.01673514	-1.060775
6404	0.3351966	-0.7063894	0.2304112	-0.2764362	1.67609	0.2213212	0.05904405	-0.0551907	0.1140506
6016	-0.3786235	0.2358386	-0.3644159	0.191943	-0.3181525	-0.3105848	0.8788335	-0.2512196	-0.09802635
9497	0.000919044	-0.3855205	0.6761365	-1.698456	0.4187847	-0.3410797	0.4329324	-0.717719	0.03311528
29984	0.6216703	0.3253022	-0.4131621	1.666132	-2.054104	0.2519073	0.7503984	0.7857839	-1.115888
10098	-0.2898958	0.549603	0.1020647	1.072977	0.5267064	1.144148	-0.6836416	-0.4498864	0.9291547
57405	-0.00139289	-0.2398072	-0.9992386	-0.414239	0.08149767	0.492523	-0.7794069	-0.2055709	-0.5145683
3953	0.4649776	0.3222221	0.3255438	0.285088	-0.9439628	0.200653	-0.4517349	0.5979582	0.4810123
