genesymbol	entrezgene	A549_LUNG	HCC515_LUNG
EIF4B	1975	0.234014309536131	0.0933274189441172
EIF4E	1977	0.227948774817845	-0.135989879822897
EIF4E1B	253314	NA	NA
EIF4E2	9470	0.393173809113088	0.169997617815455
EIF4E3	317649	-0.336816251427257	-0.0191445493153273
EIF4EBP1	1978	0.189327813236732	-0.0600984088650123
EIF4EBP2	1979	-0.135845305864281	-0.0300237397011591
EIF4EBP3	8637	0.0378175903792602	0.234871895972465
EIF4ENIF1	56478	-0.135043577548321	0.0665582361977049
EIF4G1	1981	0.00197967750149913	-0.300909337341975
EIF4G2	1982	-0.0763498361221321	-0.228159064212195
EIF4G3	8672	-0.213668810632758	-0.303560955173858
EIF4H	7458	-0.0182869628789932	-0.290851589902823
EIF5	1983	-0.0478227654698243	-0.250699458669098
EIF5A	1984	0.373935615301839	0.0906100856764993
EIF5A2	56648	-0.128955042427528	-0.192965162604631
EIF5AL1	143244	0.371944437599087	0.093271560823743
EIF5B	9669	0.236882788305938	-0.195206058963175
EIF6	3692	0.360125516482253	0.13048621208014
ELAC1	55520	0.00143752515669024	0.240375563715222
ELAC2	60528	0.411485415280482	0.219280908844476
ELANE	1991	-0.191516137246688	0.140093808784511
ELAVL1	1994	0.131416085495782	-0.19185457174072
ELAVL2	1993	-0.0804143358223055	-0.258986175115207
ELAVL3	1995	NA	NA
ELAVL4	1996	-0.351309790778482	-0.252270057583151
ELF1	1997	-0.279029383014203	-0.103122304640331
ELF2	1998	-0.236695499314095	-0.128826897327846
ELF3	1999	0.106851655618259	0.151919301444918
ELF4	2000	-0.376123939311795	-0.270883954754923
ELF5	2001	-0.225855738189704	0.154018909616633
ELFN1	392617	-0.269908080534267	-0.0632790359545578
ELFN2	114794	-0.483621249086145	-0.173631681411568
ELK1	2002	-0.00224253924443678	-0.236412922940437
ELK3	2004	-0.310165356465167	-0.231605838816465
ELK4	2005	-0.219221764952315	-0.248327131439086
ELL	8178	-0.493866285517139	-0.19123356087303
ELL2	22936	-0.141651264611416	-0.00225568233158366
ELL3	80237	0.405807601633029	0.315790597764032
ELMO1	9844	-0.355410433968309	0.00335970165192177
ELMO2	63916	-0.605221091369099	-0.244407205697528
ELMO3	79767	0.26483484889557	0.301339773446035
ELMOD1	55531	-0.289064130050847	0.0331682233010506
ELMOD2	255520	0.38252133698054	0.210701758709349
ELMOD3	84173	-0.282141008896227	0.135313010834832
ELN	2006	-0.191680425836024	0.0926505499560528
ELOF1	84337	-0.0122411427914274	0.112552469668219
ELOVL1	64834	0.243635049327649	0.33840656497203
ELOVL2	54898	-0.0209582953415971	0.000800085430066455
ELOVL3	83401	0.237668087762964	0.0906133714482861
ELOVL4	6785	0.168706309503273	-0.152185448959643
ELOVL5	60481	0.150230414746544	-0.0949801621528377
ELOVL6	79071	0.0742075129171903	-0.231004542579495
ELOVL7	79993	-0.175527571732505	-0.437213008370504
ELP2	55250	0.239738123988598	-0.0119651379613429
ELP2P	100131454	0.24287275027313	0.17969064458628
ELP3	55140	0.287138667783829	0.315402876693199
ELP4	26610	0.14328100741763	-0.0440112701972285
ELSPBP1	64100	NA	NA
ELTD1	64123	-0.304766833419585	-0.030424603859139
EMB	133418	-0.414268463983834	-0.128077741360474
EMCN	51705	-0.0980983595784355	0.18638376171583
EMD	2010	0.148909534488282	0.0645637727231655
EME1	146956	0.0151260504201681	-0.241302151359077
EME2	197342	-0.451650689601354	-0.0713160337448763
EMG1	10436	0.417849955231359	0.132184956093875
EMID1	129080	-0.176151868371982	0.163636363636364
EMID2	136227	-0.277521213764098	-0.0385601748030591
EMILIN1	11117	-0.34208334360137	-0.0650270665450931
EMILIN2	84034	-0.391481636642927	-0.154110911226661
EMILIN3	90187	-0.346574993633817	-0.0829410943262936
EML1	2009	-0.152730887076238	0.0725219119906027
EML2	24139	0.23963626506321	0.325260192053361
EML3	256364	-0.512375037991736	-0.120661754437846
EML4	27436	-0.419657129714056	-0.253153930193778
EML5	161436	-0.198514831152402	0.0613207159696723
EML6	400954	-0.46460977352818	-0.21951748441312
EMP1	2012	-0.25647913124194	-0.0853791369920402
EMP2	2013	-0.0642516244034271	0.164415091549816
EMP3	2014	-0.286681945505475	-0.0914150997642459
EMR1	2015	-0.345907981961113	-0.153792191363349
EMR2	30817	-0.386874984597945	-0.228803075482392
EMR3	84658	-0.367124210387968	-0.0337498049073002
EMR4P	326342	-0.426974543483082	-0.0767769864544058
EMX1	2016	NA	NA
EMX2	2018	NA	NA
EMX2OS	196047	NA	NA
EN1	2019	NA	NA
EN2	2020	-0.368011368770382	-0.106618365821402
ENAH	55740	0.0421416660505845	-0.181438675176816
ENAM	10117	0.15100585688821	0.333586337760911
ENC1	8507	-0.197874105653992	0.0266196801301166
ENDOD1	23052	-0.372650878533231	-0.121985920467894
ENDOG	2021	0.276072188406154	0.280790556691885
ENDOU	8909	-0.236754643206256	0.0471130387638927
ENG	2022	-0.369437393725819	-0.0364277089134774
ENGASE	64772	-0.30139563156641	0.055751332791181
ENHO	375704	-0.328545963840082	0.00218010958048909
ENKUR	219670	-0.239146685066989	0.0583372351873301
ENO1	2023	0.0386028898362864	-0.197210379753074
ENO2	2026	-0.133456549775335	-0.215853848870927
ENO3	2027	0.227127331871165	0.163304500685905
ENOPH1	58478	0.258884316189819	-0.0910306644651996
ENOSF1	55556	0.0111699811889565	0.2288753624617
ENOX1	55068	-0.224620287997897	-0.1459359110213
ENOX2	10495	-0.298448294273721	-0.325322621717309
ENPEP	2028	-0.223167976868167	-0.0494327936453174
ENPP1	5167	0.229522659503684	-0.0447177111313734
ENPP2	5168	-0.379468854990677	-0.0697421490590371
ENPP3	5169	-0.174886846234095	0.153144894321365
ENPP4	22875	0.0267971118065995	0.185851466686381
ENPP5	59084	-0.0788273080493194	0.212446503528097
ENPP6	133121	-0.326341210971192	0.0127767235926629
ENPP7	339221	NA	NA
ENSA	2029	0.400543795230702	0.19143399295202
ENTHD1	150350	-0.223867846258738	-0.176280013471664
ENTPD1	953	-0.373925757986479	-0.0806213394448689
ENTPD2	954	0.354644849142003	0.179838504316683
ENTPD3	956	-0.0331813663881975	0.244765354822281
ENTPD4	9583	-0.15933200259576	-0.0159212071925544
ENTPD5	957	-0.134156419165907	-0.0608902798656119
ENTPD6	955	0.0723149083680393	0.115936814608541
ENTPD7	57089	0.140649104216467	-0.0867723042296097
ENTPD8	377841	0.22297411633275	0.27380172010153
ENY2	56943	0.380648447062109	0.125514839366832
EOMES	8320	-0.495482885236206	-0.294955518864437
EP300	2033	-0.246717103263593	-0.0897262130658715
EP400	57634	-0.268754774637128	-0.329071687325957
EP400NL	347918	-0.273095279167385	-0.292014753115322
EPAS1	2034	0.0362371341498476	0.202332897968572
EPB41	2035	-0.564944100807478	-0.282587873859221
EPB41L1	2036	-0.0154973426320675	0.159223572126798
EPB41L2	2037	-0.380848879141099	-0.140520959116785
EPB41L3	23136	-0.433289796857159	-0.227521624485571
EPB41L4A	64097	-0.301520490894305	-0.0300697405061731
EPB41L4B	54566	-0.251014892760623	-0.25323278871666
EPB41L5	57669	-0.0239417761239393	0.0600458365164248
EPB42	2038	NA	NA
EPB49	2039	0.0477800504365969	0.275162029621233
EPC1	80314	-0.304931122008921	-0.10384517443341
EPC2	26122	-0.180167081495355	-0.146786925914061
EPCAM	4072	0.499399525205977	0.187793357812333
EPDR1	54749	-0.145387187132918	0.167924295818034
EPGN	255324	NA	NA
EPHA1	2041	-0.201774316764829	-0.217204301075269
EPHA10	284656	-0.390880340405957	-0.123829238440244
EPHA2	1969	-0.197151235860913	-0.0424735290010432
EPHA3	2042	-0.280090687301313	0.0183428209993675
EPHA4	2043	-0.16868988064434	0.02601509812136
EPHA5	2044	NA	NA
EPHA6	285220	NA	NA
EPHA7	2045	0.0426312460468058	-0.11689954574205
EPHA8	2046	NA	NA
EPHB1	2047	-0.0558531917165693	-0.142627138832072
EPHB2	2048	-0.237628658501524	-0.27965367965368
EPHB3	2049	-0.157015533486122	-0.143287578961203
EPHB4	2050	-0.12541626621323	-0.141953555615795
EPHB6	2051	-0.372328872898133	-0.0421580949095181
EPHX1	2052	0.179526355996944	0.290447439973057
EPHX2	2053	-0.0258639526191708	0.18919966813705
EPHX3	79852	0.349814764615524	0.255023534340422
EPHX4	253152	0.236797358239483	-0.117852419560199
EPM2A	7957	-0.32745508760689	-0.0257062355734083
EPM2AIP1	9852	-0.272697700781192	-0.0311080443907768
EPN1	29924	0.0211521558770136	0.0547426008526578
EPN2	22905	-0.0979472140762463	-0.0161117819561842
EPN3	55040	0.466334803716208	0.204310932584177
EPO	2056	NA	NA
EPOR	2057	-0.209075301674922	0.110288572907169
EPPK1	83481	-0.123756951460936	-0.137146471491823
EPR1	8475	0.14207841494369	-0.169044743997306
EPRS	2058	0.189163524647396	-0.115818526824219
EPS15	2060	-0.409306948585886	-0.175724718039709
EPS15L1	58513	-0.218354321200621	-0.114957654616099
EPS8	2059	0.110019139620658	0.224393569744613
EPS8L1	54869	-0.0192529797842891	0.177712609970675
EPS8L2	64787	-0.00172667307392165	0.220683933397406
EPS8L3	79574	NA	NA
EPSTI1	94240	-0.199125984704732	-0.219047619047619
EPT1	85465	0.352384238152739	-0.0372918668933849
EPX	8288	-0.19310645079146	0.0752721029760878
EPYC	1833	-0.275237602372327	-0.15917099977821
ERAL1	26284	0.25668942063629	-0.0309930423782416
ERAP1	51752	-0.390187042558959	-0.120586181686751
ERAP2	64167	-0.32703450881819	-0.127124867542325
ERAS	3266	-0.144486885663356	0.0620731577088313
ERBB2	2064	-0.137458619811561	-0.0287061452146841
ERBB2IP	55914	-0.338012272357623	-0.310201499954821
ERBB3	2065	0.14773979973221	0.175780576160083
ERBB4	2066	-0.184261153141609	0.0885006201894248
ERC1	23085	-0.265311285804644	-0.17318810222036
ERC2	26059	-0.238072237692731	-0.203358058766028
ERCC1	2067	0.355042427528196	0.229470087155097
ERCC2	2068	0.070872454553669	-0.194785480174474
ERCC3	2071	0.280445550654279	-0.0546013126658288
ERCC4	2072	-0.465000780370799	-0.2528516391894
ERCC5	2073	-0.219724488035684	0.0576012223071047
ERCC6	2074	-0.187297206272538	-0.245195790926341
ERCC6L	54821	0.11197088806197	-0.229838093595209
ERCC8	1161	0.208142142487494	-0.102619581556963
EREG	2069	-0.143938161774974	-0.176368729309906
ERF	2077	-0.0208400075572751	0.00505187412208285
ERG	2078	-0.282781734394638	0.00724676967561218
ERGIC1	57222	0.0820506501720923	0.380218010958049
ERGIC2	51290	0.178455194394473	-0.0931269868651273
ERGIC3	51614	0.35775318925224	0.273851006678331
ERH	2079	0.370689272776559	0.0882081865004066
ERI1	90459	-0.0725481981648965	-0.362491272168692
ERI2	112479	0.418408536435102	0.156640955502436
ERI3	79033	0.303232377995186	0.109733277475213
ERICH1	157697	-0.374881917576415	-0.0930382710268858
ERLEC1	27248	0.480775770718845	0.335968522306283
ERLIN1	10613	0.28393175451999	-0.094694300007393
ERLIN2	11160	0.316878188225437	0.190205114303786
ERMAP	114625	-0.182940272883347	0.14023509697134
ERMN	57471	-0.42644553422542	-0.130890362009907
ERMP1	79956	0.118161282108151	-0.218255748047019
ERN1	2081	-0.385452245414295	-0.119409875387105
ERN2	10595	0.0289032915218873	0.277872791345277
ERO1L	30001	0.141910840582567	-0.101183699286166
ERO1LB	56605	0.125721842989395	0.18434986897985
ERP27	121506	-0.105603062339305	0.302897229272941
ERP29	10961	0.392201220664219	0.268781060811421
ERP44	23071	0.0787517352982249	0.168972457017998
ERRFI1	54206	0.0422698111502666	-0.262032085561497
ERVFRDE1	405754	-0.312931976309585	0.00439800553652546
ESAM	90952	-0.196034073453428	0.0932682750519563
ESCO1	114799	0.0391220417785883	-0.2577507249234
ESCO2	157570	0.251902051143038	-0.117372696879338
ESD	2098	0.412987012987013	0.131593517172265
ESF1	51575	0.0775327139653515	-0.280557266895028
ESM1	11082	0.0565530611071408	0.101177127742593
ESPL1	9700	0.0955223144976466	-0.240230989756606
ESPN	83715	-0.466285517139407	-0.39673887150168
ESPNL	339768	-0.403997141378546	-0.0266755382504908
ESPNP	284729	-0.172820095780248	0.055327468230694
ESR1	2099	-0.383477496570476	-0.123247656833995
ESR2	2100	-0.471273318711649	-0.178392764730526
ESRP1	54845	0.330464854563526	-0.0337826626251674
ESRP2	80004	0.0890362009906602	0.16826930185564
ESRRA	2101	0.336316814115676	0.227922488643551
ESRRB	2103	-0.413121729630269	-0.0933044185416102
ESRRG	2104	-0.0638080452122198	0.179312780830807
ESX1	80712	NA	NA
ESYT1	23344	-0.382764484092757	-0.333721054404166
ESYT2	57488	-0.180433229010079	-0.202599045483296
ESYT3	83850	-0.259419896991054	0.0297871641325152
ETAA1	54465	0.163127069009422	0.097786211258697
ETF1	2107	0.0398383400280934	-0.23518733006399
ETFA	2108	0.437324724611252	0.220805506953515
ETFB	2109	0.369010243393545	0.308581614463967
ETFDH	2110	-0.0414220820292927	0.18556231876915
ETHE1	23474	0.200036143489654	0.228198493473636
ETNK1	55500	0.116084674338944	0.0196341293115487
ETNK2	55224	-0.0662888029111938	-0.173533108257966
ETS1	2113	-0.407650919605379	-0.172021653236075
ETS2	2114	0.172442232024775	0.335048506206001
ETV1	2115	-0.315908885548354	-0.0492553619688345
ETV2	2116	0.225307014301322	0.30426082456443
ETV3	2117	-0.284657910084855	-0.142009413736169
ETV3L	440695	-0.339053862014014	-0.174564840598996
ETV4	2118	0.116610397824819	0.101804710153856
ETV5	2119	-0.24429548945678	0.00628732431388978
ETV6	2120	-0.490948520170532	-0.265143711443522
ETV7	51513	-0.21481883075811	-0.18636404708511
EVC	2121	-0.350117055619902	-0.12253135858449
EVC2	132884	-0.243805909460558	-0.177364318161282
EVI2A	2123	-0.354188126863649	-0.0638244740711534
EVI2B	2124	-0.44146479706252	-0.135066577950828
EVI5	7813	-0.30081404996016	-0.102682011220911
EVI5L	115704	-0.488089898716085	-0.155162358198411
EVL	51466	-0.466206658616526	-0.0902420792363866
EVPL	2125	-0.248744424455999	-0.0137920270747595
EVPLL	645027	0.162233339083434	0.321557127249727
EVX1	2128	NA	NA
EVX2	344191	NA	NA
EWSR1	2130	-0.0880340405957104	-0.181859253965516
EXD1	161829	0.205102803584777	0.25041688229544
EXD2	55218	0.151324576751522	-0.060384271010457
EXD3	54932	0.0676326835719625	0.243805909460558
EXO1	9156	0.174561554827209	-0.164628666715953
EXOC1	55763	-0.0790704551615368	-0.298221576020438
EXOC2	55770	-0.257202001035018	-0.435179115634524
EXOC3	11336	-0.0860625775236781	-0.0440769856329629
EXOC3L	283849	-0.3130272636914	0.0590469618932617
EXOC3L2	90332	-0.290174720914759	0.0514995440991646
EXOC4	60412	-0.165847688048827	-0.249477151564438
EXOC5	10640	-0.144772747808801	-0.37316345893196
EXOC6	54536	0.213139801375096	-0.0355964086514371
EXOC6B	23233	-0.20425836023559	-0.237073363069568
EXOC7	23265	-0.301658493309347	-0.182618267248248
EXOC8	149371	-0.136371029350156	-0.0270205442880965
EXOG	9941	-0.395818855401398	-0.202638474744737
EXOSC1	51013	0.41990356259806	0.176838594675407
EXOSC10	5394	-0.0321430625035938	-0.371727576661163
EXOSC2	23404	0.127837880020043	-0.153131751234218
EXOSC3	51010	0.144447456401916	-0.10286272866918
EXOSC4	54512	0.306997872462768	0.129523480946631
EXOSC5	56915	0.297935713874993	0.0470703237306653
EXOSC6	118460	0.43111461593435	0.145446331025079
EXOSC7	23016	0.315166301124555	0.249500151966945
EXOSC8	11340	0.354050124448606	0.0769149888694481
EXOSC9	5393	-0.0252692279257744	-0.284930629143153
EXPH5	23086	-0.353169537609765	-0.104387326778219
EXT1	2131	-0.0602265539646944	-0.0865390144327526
EXT2	2132	-0.163215784847663	-0.0823003688278831
EXTL1	2134	-0.279916541396617	0.00327098581368031
EXTL2	2135	0.196576225798237	0.0224664645917018
EXTL3	2137	-0.123996812801367	-0.0826716610397825
EYA1	2138	-0.247449830372032	-0.0173505179197779
EYA2	2139	-0.0808874869595932	-0.0601148377239459
EYA3	2140	-0.362317126263995	-0.378075687753107
EYA4	2070	-0.0299908819832919	0.0874261728151671
EYS	346007	0.323916311392592	0.313234267313964
EZH1	2145	-0.360700526544929	-0.0391811856707492
EZH2	2146	-0.127082152509097	-0.355778440408421
EZR	7430	-0.046768032726287	0.0988146578279406
F10	2159	-0.168896884266903	0.152323451374685
F11	2160	-0.192639871197746	0.107715813598167
F11R	50848	0.0435085471138602	0.0936822822970831
F12	2161	0.379304566401341	0.172698522224139
F13A1	2162	-0.377707681312994	-0.10486704945908
F13B	2165	NA	NA
F2	2147	NA	NA
F2R	2149	-0.237990093398063	-0.0334507996747086
F2RL1	2150	0.193060449986446	0.137783911218446
F2RL2	2151	-0.033069650147449	0.109979710359217
F2RL3	9002	-0.110065140425672	0.163961655043249
F3	2152	0.196116217748096	0.282042435742625
F5	2153	-0.180705948068377	0.000530652143555369
F7	2155	0.307832458496595	0.187201918890723
F8	2157	-0.256281984934736	0.0391877572143227
F8A1	8263	-0.286320510608936	-0.197285952504169
F9	2158	NA	NA
FA2H	79152	0.451969409464666	0.418585968111585
FAAH	2166	-0.0560897672852132	0.250246022162531
FAAH2	158584	0.373613609666741	0.296503117375983
FABP1	2168	NA	NA
FABP12	646486	NA	NA
FABP2	2169	NA	NA
FABP3	2170	-0.232466711024586	0.0870581663750544
FABP4	2167	-0.212311786884842	0.0938498566582058
FABP5	2171	-0.0922694004287932	0.106013783812645
FABP5L3	220832	NA	NA
FABP6	2172	-0.079691466029227	0.126543285936075
FABP7	2173	NA	NA
FABP9	646480	NA	NA
FADD	8772	0.203969212318358	0.0277598429401086
FADS1	3992	0.199891569531038	-0.12905361558113
FADS2	9415	0.132713965351537	-0.0840582567337786
FADS3	3995	-0.244568208515078	-0.0788010218750257
FADS6	283985	NA	NA
FAF1	11124	0.047191897286774	-0.254711386020684
FAF2	23197	-0.146898642154809	-0.273624288425047
FAH	2184	0.185815323196727	0.315304303539598
FAHD1	81889	0.337056112767688	0.195505064195766
FAHD2A	51011	0.224265424644931	0.117964135800948
FAHD2B	151313	0.227797629315656	0.183078275298389
FAIM	55179	0.296177825969097	0.126901435060828
FAIM2	23017	-0.304431684697339	0.0572233585516318
FAIM3	9214	-0.412070282658518	-0.0525904203323558
FAM100A	124402	-0.0111535523300229	0.219231622267675
FAM100B	283991	0.182476979061419	-0.0286930021275372
FAM101A	144347	-0.251369756113589	-0.151308147892588
FAM101B	359845	-0.298773585680607	-0.0854941390045754
FAM102A	399665	-0.425653663224821	-0.250949177324889
FAM102B	284611	-0.251905336914825	-0.0847679834397102
FAM103A1	83640	0.479908326967151	0.204304361040604
FAM104A	84923	0.0451941480404479	-0.19756524310604
FAM104B	90736	0.229516087960111	0.271104101464633
FAM105A	54491	-0.0621651593188595	0.209354592276793
FAM105B	90268	-0.384804948372311	-0.365800044357919
FAM106A	80039	-0.321842989395172	-0.0709743134790573
FAM106C	100129396	-0.309978067473324	-0.0947994447045681
FAM107A	11170	-0.202861907226234	0.0716708970978421
FAM107B	83641	0.277212351216146	0.464668917420341
FAM108A1	81926	-0.16423108832976	0.153102179288138
FAM108B1	51104	0.201669172067654	0.170096190969056
FAM108C1	58489	0.336073667003458	0.359419075548108
FAM109A	144717	-0.145032323779952	0.0808119142084986
FAM109B	150368	0.289244847499117	0.389930752359595
FAM10A4	145165	0.454246449312863	0.282302011713776
FAM110A	83541	0.0138281705644134	0.0817713595702211
FAM110B	90362	-0.306922299711674	0.00616575075778112
FAM110C	642273	0.415848920213247	0.416023066117943
FAM111A	63901	-0.482007935138865	-0.257671866400519
FAM111B	374393	-0.145213041228222	-0.422995473849364
FAM113A	64773	-0.167421572734666	0.168624165208605
FAM113B	91523	-0.384634088239401	-0.138151917658559
FAM114A1	92689	0.0477406211751563	-0.0347848230201171
FAM114A2	10827	-0.183906289788643	0.115161372466875
FAM115A	9747	-0.256817565735972	-0.200584867378036
FAM115C	285966	-0.398638047594404	-0.256741992984877
FAM116A	201627	-0.278973524893829	-0.251047750478491
FAM116B	414918	-0.200082144294668	0.166215694488939
FAM117A	81558	-0.382925486910307	0.0175115207373272
FAM117B	150864	0.156910388788947	0.0711681740144738
FAM118A	55007	-0.355025998669262	-0.0345646763104069
FAM118B	79607	-0.141555977229602	0.168114870581664
FAM119A	151194	0.45098367792865	0.137639337259831
FAM119B	25895	-0.385251813335305	-0.07987875502107
FAM120A	23196	-0.451124966115478	-0.286461798795765
FAM120AOS	158293	0.0306086070791953	0.13230981542177
FAM120B	84498	-0.363046567600647	-0.156102088929413
FAM120C	54954	-0.134889146274346	0.0224631788199151
FAM122A	116224	-0.283409316805901	-0.0232189063308608
FAM122B	159090	-0.29448236772715	-0.420761149034394
FAM122C	159091	-0.524118386357476	-0.331536016165997
FAM123A	219287	NA	NA
FAM123B	139285	-0.321547269934367	-0.178609625668449
FAM123C	205147	NA	NA
FAM124A	220108	-0.365563468789275	-0.260142766784133
FAM124B	79843	-0.23071868043405	0.056033909164839
FAM125A	93343	0.208704009463023	0.230084526479213
FAM125B	89853	-0.482080222118173	-0.206952693100701
FAM126A	84668	-0.27521460196982	-0.19493991144845
FAM126B	285172	-0.424510214643042	-0.310921083976112
