ID	Geneid	hgnc_symbol	entrezgene_id	biotype
FPR1 (2357)	ENSG00000171051	FPR1	2357	protein_coding
DDAH1 (23576)	ENSG00000153904	DDAH1	23576	protein_coding
FPR2 (2358)	ENSG00000171049	FPR2	2358	protein_coding
CDC42EP4 (23580)	ENSG00000179604	CDC42EP4	23580	protein_coding
CASP14 (23581)	ENSG00000105141	CASP14	23581	protein_coding
CCNDBP1 (23582)	ENSG00000166946	CCNDBP1	23582	protein_coding
SMUG1 (23583)	ENSG00000123415	SMUG1	23583	protein_coding
VSIG2 (23584)	ENSG00000019102	VSIG2	23584	protein_coding
TMEM50A (23585)	ENSG00000183726	TMEM50A	23585	protein_coding
DDX58 (23586)	ENSG00000107201	DDX58	23586	protein_coding
RIGI (23586)	ENSG00000107201	DDX58	23586	protein_coding
ELP5 (23587)	ENSG00000170291	ELP5	23587	protein_coding
KLHDC2 (23588)	ENSG00000165516	KLHDC2	23588	protein_coding
CARHSP1 (23589)	ENSG00000153048	CARHSP1	23589	protein_coding
FPR3 (2359)	ENSG00000187474	FPR3	2359	protein_coding
PDSS1 (23590)	ENSG00000148459	PDSS1	23590	protein_coding
LEMD3 (23592)	ENSG00000174106	LEMD3	23592	protein_coding
HEBP2 (23593)	ENSG00000051620	HEBP2	23593	protein_coding
ORC6 (23594)	ENSG00000091651	ORC6	23594	protein_coding
ORC3 (23595)	ENSG00000135336	ORC3	23595	protein_coding
OPN3 (23596)	ENSG00000054277	OPN3	23596	protein_coding
ACOT9 (23597)	ENSG00000123130	ACOT9	23597	protein_coding
PATZ1 (23598)	ENSG00000100105	PATZ1	23598	protein_coding
AMACR (23600)	ENSG00000242110	AMACR	23600	protein_coding
CLEC5A (23601)	ENSG00000258227	CLEC5A	23601	protein_coding
CORO1C (23603)	ENSG00000110880	CORO1C	23603	protein_coding
DAPK2 (23604)	ENSG00000035664	DAPK2	23604	protein_coding
CD2AP (23607)	ENSG00000198087	CD2AP	23607	protein_coding
MKRN1 (23608)	ENSG00000133606	MKRN1	23608	protein_coding
MKRN2 (23609)	ENSG00000075975	MKRN2	23609	protein_coding
PHLDA3 (23612)	ENSG00000174307	PHLDA3	23612	protein_coding
ZMYND8 (23613)	ENSG00000101040	ZMYND8	23613	protein_coding
SH3BP1 (23616)	ENSG00000100092	SH3BP1	23616	protein_coding
TSSK2 (23617)	ENSG00000206203	TSSK2	23617	protein_coding
ZIM2 (23619)	ENSG00000269699	ZIM2	23619	protein_coding
NTSR2 (23620)	ENSG00000169006	NTSR2	23620	protein_coding
BACE1 (23621)	ENSG00000186318	BACE1	23621	protein_coding
RUSC1 (23623)	ENSG00000160753	RUSC1	23623	protein_coding
CBLC (23624)	ENSG00000142273	CBLC	23624	protein_coding
FAM89B (23625)	ENSG00000176973	FAM89B	23625	protein_coding
SPO11 (23626)	ENSG00000054796	SPO11	23626	protein_coding
PRND (23627)	ENSG00000171864	PRND	23627	protein_coding
KCNE5 (23630)	ENSG00000176076	KCNE5	23630	protein_coding
CA14 (23632)	ENSG00000118298	CA14	23632	protein_coding
KPNA6 (23633)	ENSG00000025800	KPNA6	23633	protein_coding
SSBP2 (23635)	ENSG00000145687	SSBP2	23635	protein_coding
NUP62 (23636)	ENSG00000213024	NUP62	23636	protein_coding
RABGAP1 (23637)	ENSG00000011454	RABGAP1	23637	protein_coding
LRRC6 (23639)	ENSG00000129295	LRRC6	23639	protein_coding
DNAAF11 (23639)	ENSG00000129295	LRRC6	23639	protein_coding
HSPBP1 (23640)	ENSG00000133265	HSPBP1	23640	protein_coding
LDOC1 (23641)	ENSG00000182195	LDOC1	23641	protein_coding
LY96 (23643)	ENSG00000154589	LY96	23643	protein_coding
EDC4 (23644)	ENSG00000038358	EDC4	23644	protein_coding
PPP1R15A (23645)	ENSG00000087074	PPP1R15A	23645	protein_coding
PLD3 (23646)	ENSG00000105223	PLD3	23646	protein_coding
ARFIP2 (23647)	ENSG00000132254	ARFIP2	23647	protein_coding
SSBP3 (23648)	ENSG00000157216	SSBP3	23648	protein_coding
POLA2 (23649)	ENSG00000014138	POLA2	23649	protein_coding
TRIM29 (23650)	ENSG00000137699	TRIM29	23650	protein_coding
PLXNB2 (23654)	ENSG00000196576	PLXNB2	23654	protein_coding
SLC7A11 (23657)	ENSG00000151012	SLC7A11	23657	protein_coding
LSM5 (23658)	ENSG00000106355	LSM5	23658	protein_coding
PLA2G15 (23659)	ENSG00000103066	PLA2G15	23659	protein_coding
ZKSCAN5 (23660)	ENSG00000196652	ZKSCAN5	23660	protein_coding
CEMIP2 (23670)	ENSG00000135048	CEMIP2	23670	protein_coding
TMEFF2 (23671)	ENSG00000144339	TMEFF2	23671	protein_coding
STX12 (23673)	ENSG00000117758	STX12	23673	protein_coding
SMPX (23676)	ENSG00000091482	SMPX	23676	protein_coding
SH3BP4 (23677)	ENSG00000130147	SH3BP4	23677	protein_coding
SGK3 (23678)	ENSG00000104205	SGK3	23678	protein_coding
RAB38 (23682)	ENSG00000123892	RAB38	23682	protein_coding
PRKD3 (23683)	ENSG00000115825	PRKD3	23683	protein_coding
KCNE4 (23704)	ENSG00000152049	KCNE4	23704	protein_coding
CADM1 (23705)	ENSG00000182985	CADM1	23705	protein_coding
GSPT2 (23708)	ENSG00000189369	GSPT2	23708	protein_coding
GABARAPL1 (23710)	ENSG00000139112	GABARAPL1	23710	protein_coding
SHPK (23729)	ENSG00000197417	SHPK	23729	protein_coding
TMEM245 (23731)	ENSG00000106771	TMEM245	23731	protein_coding
FRRS1L (23732)	ENSG00000260230	FRRS1L	23732	protein_coding
EID1 (23741)	ENSG00000255302	EID1	23741	protein_coding
NPAP1 (23742)	ENSG00000185823	NPAP1	23742	protein_coding
BHMT2 (23743)	ENSG00000132840	BHMT2	23743	protein_coding
AIPL1 (23746)	ENSG00000129221	AIPL1	23746	protein_coding
SDF2L1 (23753)	ENSG00000128228	SDF2L1	23753	protein_coding
PPIL2 (23759)	ENSG00000100023	PPIL2	23759	protein_coding
PITPNB (23760)	ENSG00000180957	PITPNB	23760	protein_coding
PISD (23761)	ENSG00000241878	PISD	23761	protein_coding
OSBP2 (23762)	ENSG00000184792	OSBP2	23762	protein_coding
MAFF (23764)	ENSG00000185022	MAFF	23764	protein_coding
IL17RA (23765)	ENSG00000177663	IL17RA	23765	protein_coding
FLRT3 (23767)	ENSG00000125848	FLRT3	23767	protein_coding
FLRT2 (23768)	ENSG00000185070	FLRT2	23768	protein_coding
FLRT1 (23769)	ENSG00000126500	FLRT1	23769	protein_coding
FKBP8 (23770)	ENSG00000105701	FKBP8	23770	protein_coding
BRD1 (23774)	ENSG00000100425	BRD1	23774	protein_coding
ARHGAP8 (23779)	ENSG00000241484	ARHGAP8	23779	protein_coding
APOL2 (23780)	ENSG00000128335	APOL2	23780	protein_coding
POTEH (23784)	ENSG00000198062	POTEH	23784	protein_coding
BCL2L13 (23786)	ENSG00000099968	BCL2L13	23786	protein_coding
MTCH1 (23787)	ENSG00000137409	MTCH1	23787	protein_coding
MTCH2 (23788)	ENSG00000109919	MTCH2	23788	protein_coding
ALK (238)	ENSG00000171094	ALK	238	protein_coding
ALOX12 (239)	ENSG00000108839	ALOX12	239	protein_coding
FXN (2395)	ENSG00000165060	FXN	2395	protein_coding
ABCA4 (24)	ENSG00000198691	ABCA4	24	protein_coding
ALOX5 (240)	ENSG00000012779	ALOX5	240	protein_coding
ALOX5AP (241)	ENSG00000132965	ALOX5AP	241	protein_coding
KIF4A (24137)	ENSG00000090889	KIF4A	24137	protein_coding
IFIT5 (24138)	ENSG00000152778	IFIT5	24138	protein_coding
EML2 (24139)	ENSG00000125746	EML2	24139	protein_coding
FTSJ1 (24140)	ENSG00000068438	FTSJ1	24140	protein_coding
LAMP5 (24141)	ENSG00000125869	LAMP5	24141	protein_coding
NAA80 (24142)	ENSG00000243477	NAA80	24142	protein_coding
TFIP11 (24144)	ENSG00000100109	TFIP11	24144	protein_coding
PANX1 (24145)	ENSG00000110218	PANX1	24145	protein_coding
CLDN15 (24146)	ENSG00000106404	CLDN15	24146	protein_coding
FJX1 (24147)	ENSG00000179431	FJX1	24147	protein_coding
PRPF6 (24148)	ENSG00000101161	PRPF6	24148	protein_coding
ZNF318 (24149)	ENSG00000171467	ZNF318	24149	protein_coding
ALOX12B (242)	ENSG00000179477	ALOX12B	242	protein_coding
FRK (2444)	ENSG00000111816	FRK	2444	protein_coding
SPDYA (245711)	ENSG00000163806	SPDYA	245711	protein_coding
MS4A6E (245802)	ENSG00000166926	MS4A6E	245802	protein_coding
VGLL2 (245806)	ENSG00000170162	VGLL2	245806	protein_coding
CNPY4 (245812)	ENSG00000166997	CNPY4	245812	protein_coding
DEFB108B (245911)	ENSG00000184276	DEFB108B	245911	protein_coding
DEFB110 (245913)	ENSG00000203970	DEFB110	245913	protein_coding
DEFB112 (245915)	ENSG00000180872	DEFB112	245915	protein_coding
DEFB113 (245927)	ENSG00000214642	DEFB113	245927	protein_coding
DEFB114 (245928)	ENSG00000177684	DEFB114	245928	protein_coding
DEFB115 (245929)	ENSG00000215547	DEFB115	245929	protein_coding
DEFB116 (245930)	ENSG00000215545	DEFB116	245930	protein_coding
DEFB119 (245932)	ENSG00000180483	DEFB119	245932	protein_coding
DEFB121 (245934)	ENSG00000204548	DEFB121	245934	protein_coding
DEFB123 (245936)	ENSG00000180424	DEFB123	245936	protein_coding
DEFB124 (245937)	ENSG00000180383	DEFB124	245937	protein_coding
DEFB125 (245938)	ENSG00000178591	DEFB125	245938	protein_coding
DEFB128 (245939)	ENSG00000185982	DEFB128	245939	protein_coding
ATP6V0D2 (245972)	ENSG00000147614	ATP6V0D2	245972	protein_coding
ATP6V1C2 (245973)	ENSG00000143882	ATP6V1C2	245973	protein_coding
ALOX15 (246)	ENSG00000161905	ALOX15	246	protein_coding
CNOT6L (246175)	ENSG00000138767	CNOT6L	246175	protein_coding
GAS2L2 (246176)	ENSG00000270765	GAS2L2	246176	protein_coding
CDC26 (246184)	ENSG00000176386	CDC26	246184	protein_coding
SLC17A8 (246213)	ENSG00000179520	SLC17A8	246213	protein_coding
RNASEH1 (246243)	ENSG00000171865	RNASEH1	246243	protein_coding
AFG1L (246269)	ENSG00000135537	AFG1L	246269	protein_coding
STAC3 (246329)	ENSG00000185482	STAC3	246329	protein_coding
PELI3 (246330)	ENSG00000174516	PELI3	246330	protein_coding
STH (246744)	ENSG00000256762	STH	246744	protein_coding
SPESP1 (246777)	ENSG00000258484	SPESP1	246777	protein_coding
IL27 (246778)	ENSG00000197272	IL27	246778	protein_coding
ALOX15B (247)	ENSG00000179593	ALOX15B	247	protein_coding
MTOR (2475)	ENSG00000198793	MTOR	2475	protein_coding
ALPI (248)	ENSG00000163295	ALPI	248	protein_coding
FRG1 (2483)	ENSG00000109536	FRG1	2483	protein_coding
FRZB (2487)	ENSG00000162998	FRZB	2487	protein_coding
FSHB (2488)	ENSG00000131808	FSHB	2488	protein_coding
ALPL (249)	ENSG00000162551	ALPL	249	protein_coding
CENPI (2491)	ENSG00000102384	CENPI	2491	protein_coding
FSHR (2492)	ENSG00000170820	FSHR	2492	protein_coding
NR5A2 (2494)	ENSG00000116833	NR5A2	2494	protein_coding
FTH1 (2495)	ENSG00000167996	FTH1	2495	protein_coding
ABL1 (25)	ENSG00000097007	ABL1	25	protein_coding
ALPP (250)	ENSG00000163283	ALPP	250	protein_coding
ALPG (251)	ENSG00000163286	ALPG	251	protein_coding
FTL (2512)	ENSG00000087086	FTL	2512	protein_coding
ADAM2 (2515)	ENSG00000104755	ADAM2	2515	protein_coding
NR5A1 (2516)	ENSG00000136931	NR5A1	2516	protein_coding
FUCA1 (2517)	ENSG00000179163	FUCA1	2517	protein_coding
FUCA2 (2519)	ENSG00000001036	FUCA2	2519	protein_coding
GAST (2520)	ENSG00000184502	GAST	2520	protein_coding
FUS (2521)	ENSG00000089280	FUS	2521	protein_coding
FUT1 (2523)	ENSG00000174951	FUT1	2523	protein_coding
FUT2 (2524)	ENSG00000176920	FUT2	2524	protein_coding
FUT3 (2525)	ENSG00000171124	FUT3	2525	protein_coding
FUT4 (2526)	ENSG00000196371	FUT4	2526	protein_coding
FUT5 (2527)	ENSG00000130383	FUT5	2527	protein_coding
FUT6 (2528)	ENSG00000156413	FUT6	2528	protein_coding
TMEM9 (252839)	ENSG00000116857	TMEM9	252839	protein_coding
ZNF396 (252884)	ENSG00000186496	ZNF396	252884	protein_coding
FUT7 (2529)	ENSG00000180549	FUT7	2529	protein_coding
NEIL2 (252969)	ENSG00000154328	NEIL2	252969	protein_coding
STXBP4 (252983)	ENSG00000166263	STXBP4	252983	protein_coding
FNDC5 (252995)	ENSG00000160097	FNDC5	252995	protein_coding
FUT8 (2530)	ENSG00000033170	FUT8	2530	protein_coding
HEPACAM2 (253012)	ENSG00000188175	HEPACAM2	253012	protein_coding
TECRL (253017)	ENSG00000205678	TECRL	253017	protein_coding
KDSR (2531)	ENSG00000119537	KDSR	2531	protein_coding
PRR14L (253143)	ENSG00000183530	PRR14L	253143	protein_coding
EPHX4 (253152)	ENSG00000172031	EPHX4	253152	protein_coding
SERHL2 (253190)	ENSG00000183569	SERHL2	253190	protein_coding
ACKR1 (2532)	ENSG00000213088	ACKR1	2532	protein_coding
RICTOR (253260)	ENSG00000164327	RICTOR	253260	protein_coding
FYB1 (2533)	ENSG00000082074	FYB1	2533	protein_coding
EIF4E1B (253314)	ENSG00000175766	EIF4E1B	253314	protein_coding
FYN (2534)	ENSG00000010810	FYN	2534	protein_coding
IPMK (253430)	ENSG00000151151	IPMK	253430	protein_coding
ZBTB38 (253461)	ENSG00000177311	ZBTB38	253461	protein_coding
FZD2 (2535)	ENSG00000180340	FZD2	2535	protein_coding
SLC25A30 (253512)	ENSG00000174032	SLC25A30	253512	protein_coding
LCLAT1 (253558)	ENSG00000172954	LCLAT1	253558	protein_coding
CADM2 (253559)	ENSG00000175161	CADM2	253559	protein_coding
TMEM244 (253582)	ENSG00000203756	TMEM244	253582	protein_coding
GPATCH11 (253635)	ENSG00000152133	GPATCH11	253635	protein_coding
ZNF620 (253639)	ENSG00000177842	ZNF620	253639	protein_coding
ANKRD18A (253650)	ENSG00000180071	ANKRD18A	253650	protein_coding
IFI6 (2537)	ENSG00000126709	IFI6	2537	protein_coding
MMS22L (253714)	ENSG00000146263	MMS22L	253714	protein_coding
WASHC2C (253725)	ENSG00000172661	WASHC2C	253725	protein_coding
EBF3 (253738)	ENSG00000108001	EBF3	253738	protein_coding
WDR27 (253769)	ENSG00000184465	WDR27	253769	protein_coding
CERS6 (253782)	ENSG00000172292	CERS6	253782	protein_coding
G6PC1 (2538)	ENSG00000131482	G6PC	2538	protein_coding
G6PC (2538)	ENSG00000131482	G6PC	2538	protein_coding
MSRB3 (253827)	ENSG00000174099	MSRB3	253827	protein_coding
ZDHHC20 (253832)	ENSG00000180776	ZDHHC20	253832	protein_coding
G6PD (2539)	ENSG00000160211	G6PD	2539	protein_coding
ANGPTL5 (253935)	ENSG00000187151	ANGPTL5	253935	protein_coding
RALGAPA1 (253959)	ENSG00000174373	RALGAPA1	253959	protein_coding
SFTA3 (253970)	ENSG00000257520	SFTA3	253970	protein_coding
KCTD13 (253980)	ENSG00000174943	KCTD13	253980	protein_coding
ASPHD1 (253982)	ENSG00000174939	ASPHD1	253982	protein_coding
ETFBKMT (254013)	ENSG00000139160	ETFBKMT	254013	protein_coding
METAP1D (254042)	ENSG00000172878	METAP1D	254042	protein_coding
UBN2 (254048)	ENSG00000157741	UBN2	254048	protein_coding
LRRC43 (254050)	ENSG00000158113	LRRC43	254050	protein_coding
BRWD3 (254065)	ENSG00000165288	BRWD3	254065	protein_coding
EHBP1L1 (254102)	ENSG00000173442	EHBP1L1	254102	protein_coding
SNX32 (254122)	ENSG00000172803	SNX32	254122	protein_coding
CXorf58 (254158)	ENSG00000165182	CXorf58	254158	protein_coding
FBXO33 (254170)	ENSG00000165355	FBXO33	254170	protein_coding
TTLL10 (254173)	ENSG00000162571	TTLL10	254173	protein_coding
TSGA10IP (254187)	ENSG00000175513	TSGA10IP	254187	protein_coding
RNF169 (254225)	ENSG00000166439	RNF169	254225	protein_coding
CALHM5 (254228)	ENSG00000178033	CALHM5	254228	protein_coding
BPIFC (254240)	ENSG00000184459	BPIFC	254240	protein_coding
LCORL (254251)	ENSG00000178177	LCORL	254251	protein_coding
CNIH2 (254263)	ENSG00000174871	CNIH2	254263	protein_coding
AKNAD1 (254268)	ENSG00000162641	AKNAD1	254268	protein_coding
TBC1D28 (254272)	ENSG00000189375	TBC1D28	254272	protein_coding
PHYHD1 (254295)	ENSG00000175287	PHYHD1	254295	protein_coding
ZDHHC24 (254359)	ENSG00000174165	ZDHHC24	254359	protein_coding
MCM9 (254394)	ENSG00000111877	MCM9	254394	protein_coding
PROSER2 (254427)	ENSG00000148426	PROSER2	254427	protein_coding
SLC41A1 (254428)	ENSG00000133065	SLC41A1	254428	protein_coding
C11orf86 (254439)	ENSG00000173237	C11orf86	254439	protein_coding
MEIOB (254528)	ENSG00000162039	MEIOB	254528	protein_coding
LPCAT4 (254531)	ENSG00000176454	LPCAT4	254531	protein_coding
NUDT8 (254552)	ENSG00000167799	NUDT8	254552	protein_coding
XRCC6 (2547)	ENSG00000196419	XRCC6	2547	protein_coding
LYG2 (254773)	ENSG00000185674	LYG2	254773	protein_coding
VXN (254778)	ENSG00000169085	VXN	254778	protein_coding
OR6C74 (254783)	ENSG00000197706	OR6C74	254783	protein_coding
OR6C3 (254786)	ENSG00000205329	OR6C3	254786	protein_coding
GAA (2548)	ENSG00000171298	GAA	2548	protein_coding
NAALADL2 (254827)	ENSG00000177694	NAALADL2	254827	protein_coding
TMEM256 (254863)	ENSG00000205544	TMEM256	254863	protein_coding
OR2T6 (254879)	ENSG00000198104	OR2T6	254879	protein_coding
ZDHHC23 (254887)	ENSG00000184307	ZDHHC23	254887	protein_coding
GAB1 (2549)	ENSG00000109458	GAB1	2549	protein_coding
LCE5A (254910)	ENSG00000186207	LCE5A	254910	protein_coding
KRTAP15-1 (254950)	ENSG00000186970	KRTAP15-1	254950	protein_coding
MORN5 (254956)	ENSG00000185681	MORN5	254956	protein_coding
OR1L4 (254973)	ENSG00000136939	OR1L4	254973	protein_coding
GABBR1 (2550)	ENSG00000204681	GABBR1	2550	protein_coding
CALHM1 (255022)	ENSG00000185933	CALHM1	255022	protein_coding
MPV17L (255027)	ENSG00000156968	MPV17L	255027	protein_coding
TMEM86B (255043)	ENSG00000180089	TMEM86B	255043	protein_coding
CBARP (255057)	ENSG00000099625	CBARP	255057	protein_coding
TAC4 (255061)	ENSG00000176358	TAC4	255061	protein_coding
GABPA (2551)	ENSG00000154727	GABPA	2551	protein_coding
CFAP65 (255101)	ENSG00000181378	CFAP65	255101	protein_coding
TMCO4 (255104)	ENSG00000162542	TMCO4	255104	protein_coding
CFAP299 (255119)	ENSG00000197826	CFAP299	255119	protein_coding
PLA2G4F (255189)	ENSG00000168907	PLA2G4F	255189	protein_coding
TXNDC8 (255220)	ENSG00000204193	TXNDC8	255220	protein_coding
MCOLN2 (255231)	ENSG00000153898	MCOLN2	255231	protein_coding
ANKK1 (255239)	ENSG00000170209	ANKK1	255239	protein_coding
LRRC57 (255252)	ENSG00000180979	LRRC57	255252	protein_coding
MYADML2 (255275)	ENSG00000185105	MYADML2	255275	protein_coding
GABPB1 (2553)	ENSG00000104064	GABPB1	2553	protein_coding
EPGN (255324)	ENSG00000182585	EPGN	255324	protein_coding
TMEM211 (255349)	ENSG00000206069	TMEM211	255349	protein_coding
LHFPL7 (255349)	ENSG00000206069	TMEM211	255349	protein_coding
MBLAC1 (255374)	ENSG00000214309	MBLAC1	255374	protein_coding
TCP11L2 (255394)	ENSG00000166046	TCP11L2	255394	protein_coding
GABRA1 (2554)	ENSG00000022355	GABRA1	2554	protein_coding
RASGEF1C (255426)	ENSG00000146090	RASGEF1C	255426	protein_coding
RNF144B (255488)	ENSG00000137393	RNF144B	255488	protein_coding
GABRA2 (2555)	ENSG00000151834	GABRA2	2555	protein_coding
ELMOD2 (255520)	ENSG00000179387	ELMOD2	255520	protein_coding
GABRA3 (2556)	ENSG00000011677	GABRA3	2556	protein_coding
HIST1H2BA (255626)	ENSG00000146047	H2BC1	255626	protein_coding
H2BC1 (255626)	ENSG00000146047	H2BC1	255626	protein_coding
COL24A1 (255631)	ENSG00000171502	COL24A1	255631	protein_coding
GABRA4 (2557)	ENSG00000109158	GABRA4	2557	protein_coding
OR52B2 (255725)	ENSG00000255307	OR52B2	255725	protein_coding
PCSK9 (255738)	ENSG00000169174	PCSK9	255738	protein_coding
NPNT (255743)	ENSG00000168743	NPNT	255743	protein_coding
TCTEX1D2 (255758)	ENSG00000213123	TCTEX1D2	255758	protein_coding
DYNLT2B (255758)	ENSG00000213123	TCTEX1D2	255758	protein_coding
PDZD9 (255762)	ENSG00000155714	PDZD9	255762	protein_coding
INAFM1 (255783)	ENSG00000257704	INAFM1	255783	protein_coding
SMCO1 (255798)	ENSG00000214097	SMCO1	255798	protein_coding
GABRA5 (2558)	ENSG00000186297	GABRA5	2558	protein_coding
C19orf38 (255809)	ENSG00000214212	C19orf38	255809	protein_coding
BCL6B (255877)	ENSG00000161940	BCL6B	255877	protein_coding
GABRA6 (2559)	ENSG00000145863	GABRA6	2559	protein_coding
CNEP1R1 (255919)	ENSG00000205423	CNEP1R1	255919	protein_coding
SYT14 (255928)	ENSG00000143469	SYT14	255928	protein_coding
PAN3 (255967)	ENSG00000152520	PAN3	255967	protein_coding
GABRB1 (2560)	ENSG00000163288	GABRB1	2560	protein_coding
ANKRD31 (256006)	ENSG00000145700	ANKRD31	256006	protein_coding
ZNF549 (256051)	ENSG00000121406	ZNF549	256051	protein_coding
GABRB2 (2561)	ENSG00000145864	GABRB2	2561	protein_coding
SYCE2 (256126)	ENSG00000161860	SYCE2	256126	protein_coding
TMEM196 (256130)	ENSG00000173452	TMEM196	256130	protein_coding
OR4C3 (256144)	ENSG00000176547	OR4C3	256144	protein_coding
OR4S1 (256148)	ENSG00000176555	OR4S1	256148	protein_coding
GABRB3 (2562)	ENSG00000166206	GABRB3	2562	protein_coding
CDRT15L2 (256223)	ENSG00000214819	CDRT15L2	256223	protein_coding
STEAP1B (256227)	ENSG00000105889	STEAP1B	256227	protein_coding
NUDT14 (256281)	ENSG00000183828	NUDT14	256281	protein_coding
PTF1A (256297)	ENSG00000168267	PTF1A	256297	protein_coding
GABRD (2563)	ENSG00000187730	GABRD	2563	protein_coding
CCDC110 (256309)	ENSG00000168491	CCDC110	256309	protein_coding
LMNTD2 (256329)	ENSG00000185522	LMNTD2	256329	protein_coding
GK5 (256356)	ENSG00000175066	GK5	256356	protein_coding
EML3 (256364)	ENSG00000149499	EML3	256364	protein_coding
SCML4 (256380)	ENSG00000146285	SCML4	256380	protein_coding
SERPINA11 (256394)	ENSG00000186910	SERPINA11	256394	protein_coding
GABRE (2564)	ENSG00000102287	GABRE	2564	protein_coding
ST6GALNAC3 (256435)	ENSG00000184005	ST6GALNAC3	256435	protein_coding
MFSD8 (256471)	ENSG00000164073	MFSD8	256471	protein_coding
TMEM151A (256472)	ENSG00000179292	TMEM151A	256472	protein_coding
GABRG1 (2565)	ENSG00000163285	GABRG1	2565	protein_coding
TCERG1L (256536)	ENSG00000176769	TCERG1L	256536	protein_coding
LYSMD2 (256586)	ENSG00000140280	LYSMD2	256586	protein_coding
GABRG2 (2566)	ENSG00000113327	GABRG2	2566	protein_coding
BCLAF3 (256643)	ENSG00000173681	BCLAF3	256643	protein_coding
NUTM1 (256646)	ENSG00000184507	NUTM1	256646	protein_coding
MAMDC2 (256691)	ENSG00000165072	MAMDC2	256691	protein_coding
GABRG3 (2567)	ENSG00000182256	GABRG3	2567	protein_coding
GLIPR1L1 (256710)	ENSG00000173401	GLIPR1L1	256710	protein_coding
MAP7D2 (256714)	ENSG00000184368	MAP7D2	256714	protein_coding
WDR72 (256764)	ENSG00000166415	WDR72	256764	protein_coding
GABRP (2568)	ENSG00000094755	GABRP	2568	protein_coding
C10orf67 (256815)	ENSG00000179133	C10orf67	256815	protein_coding
GABRR1 (2569)	ENSG00000146276	GABRR1	2569	protein_coding
NPB (256933)	ENSG00000183979	NPB	256933	protein_coding
KANK3 (256949)	ENSG00000186994	KANK3	256949	protein_coding
HEATR9 (256957)	ENSG00000270379	HEATR9	256957	protein_coding
SUN3 (256979)	ENSG00000164744	SUN3	256979	protein_coding
SERINC5 (256987)	ENSG00000164300	SERINC5	256987	protein_coding
ALX3 (257)	ENSG00000156150	ALX3	257	protein_coding
GABRR2 (2570)	ENSG00000111886	GABRR2	2570	protein_coding
FRMD3 (257019)	ENSG00000172159	FRMD3	257019	protein_coding
CATSPERE (257044)	ENSG00000179397	CATSPERE	257044	protein_coding
CATSPERD (257062)	ENSG00000174898	CATSPERD	257062	protein_coding
PLCXD2 (257068)	ENSG00000240891	PLCXD2	257068	protein_coding
GAD1 (2571)	ENSG00000128683	GAD1	2571	protein_coding
ZNF683 (257101)	ENSG00000176083	ZNF683	257101	protein_coding
ARHGAP30 (257106)	ENSG00000186517	ARHGAP30	257106	protein_coding
GCSAM (257144)	ENSG00000174500	GCSAM	257144	protein_coding
RNF214 (257160)	ENSG00000167257	RNF214	257160	protein_coding
C9orf43 (257169)	ENSG00000157653	C9orf43	257169	protein_coding
CFAP126 (257177)	ENSG00000188931	CFAP126	257177	protein_coding
NEGR1 (257194)	ENSG00000172260	NEGR1	257194	protein_coding
GAD2 (2572)	ENSG00000136750	GAD2	2572	protein_coding
GPX6 (257202)	ENSG00000198704	GPX6	257202	protein_coding
SHPRH (257218)	ENSG00000146414	SHPRH	257218	protein_coding
